jaar	rand	opp
2015	1	1.02
2015	1	1.02
2015	1	1.02
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2009	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2012	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2015	1	1.03
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2009	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2012	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2015	1	1.04
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2009	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2012	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2015	1	1.05
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2009	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2012	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2015	1	1.06
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2009	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2012	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2015	1	1.07
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2009	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2012	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2015	1	1.08
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2009	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2012	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2015	1	1.09
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2009	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2012	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2015	1	1.1
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2009	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2012	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2015	1	1.11
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2009	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2012	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2015	1	1.12
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2009	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2012	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2015	1	1.13
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2009	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2012	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2015	1	1.14
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
