IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	NbSpec	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	Frag2	fPeriode	fpnvGroup	FragInv	Weight	Year	Rand
305082	2	305082_2	1	2	2016	9	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.4929327	43	FALSE	43	-0.96374375966674	VBI 2	Elzen-vogelkersbos	0.5070673	1	2016	Volledig in bos
305086	1	305086_1	1	1	1997	8	2	loofhout	Publiek	H	FALSE	FALSE	oud	0.8167133	50	FALSE	50	0.935348244987448	VBI 1	Eiken-haagbeukenbos	0.1832867	1	1997	Volledig in bos
305086	2	305086_2	1	2	2016	8	4	loofhout	Publiek	H	FALSE	TRUE	oud	0.8167133	50	FALSE	50	0.935348244987448	VBI 2	Eiken-haagbeukenbos	0.1832867	1	2016	Volledig in bos
305094	1	305094_1	1	1	1997	8	1	loofhout	Publiek	NA	FALSE	FALSE	oud	0.8775088	50	TRUE	50	1.29193615658238	VBI 1	Eiken-haagbeukenbos	0.1224912	1	1997	Volledig in bos
305094	2	305094_1	1	1	2016	8	2	loofhout	Privaat	I	FALSE	FALSE	oud	0.8775088	50	TRUE	50	1.29193615658238	VBI 2	Eiken-haagbeukenbos	0.1224912	1	2016	Volledig in bos
305097	1	305097_1	1	1	1997	9	4	loofhout	Privaat	H	FALSE	FALSE	oud	0.8254324	78	FALSE	78	0.986488965270814	VBI 1	Arm Eiken-beukenbos	0.1745676	1	1997	Volledig in bos
305097	2	305097_2	1	2	2016	9	2	loofhout	Publiek	I	FALSE	TRUE	oud	0.8254324	78	FALSE	78	0.986488965270814	VBI 2	Arm Eiken-beukenbos	0.1745676	1	2016	Volledig in bos
305098	1	305098_1	1	1	1997	9	7	gemengd naaldhout	Privaat	G	FALSE	FALSE	oud	0.6811697	50	FALSE	50	0.140335303995785	VBI 1	Eiken-haagbeukenbos	0.3188303	1	1997	Volledig in bos
305098	2	305098_2	1	2	2016	9	6	gemengd loofhout	Privaat	G	FALSE	TRUE	oud	0.6811697	50	FALSE	50	0.140335303995785	VBI 2	Eiken-haagbeukenbos	0.3188303	1	2016	Volledig in bos
306012	1	306012_1	1	1	1998	7	5	loofhout	Privaat	NA	FALSE	FALSE	oud	0.4979411	50	TRUE	50	-0.934367656230925	VBI 1	Eiken-haagbeukenbos	0.5020589	1	1998	Volledig in bos
306012	2	306012_1	1	1	2015	7	4	loofhout	Privaat	E	FALSE	FALSE	oud	0.4979411	50	TRUE	50	-0.934367656230925	VBI 2	Eiken-haagbeukenbos	0.5020589	1	2015	Volledig in bos
306081	1	306081_1	1	1	1998	7	1	loofhout	Privaat	H	FALSE	FALSE	oud	0.6983368	78	TRUE	78	0.241026643603837	VBI 1	Arm Eiken-beukenbos	0.3016632	1	1998	Volledig in bos
306081	2	306081_1	1	1	2015	7	1	loofhout	Privaat	H	FALSE	FALSE	oud	0.6983368	78	TRUE	78	0.241026643603837	VBI 2	Arm Eiken-beukenbos	0.3016632	1	2015	Volledig in bos
306098	1	306098_1	1	1	1998	7	5	loofhout	Privaat	G	FALSE	FALSE	recent	0.7097422	43	FALSE	43	0.307923498912286	VBI 1	Elzen-vogelkersbos	0.2902578	1	1998	Volledig in bos
306098	2	306098_2	1	2	2015	7	2	loofhout	Privaat	I	FALSE	FALSE	recent	0.7097422	43	FALSE	43	0.307923498912286	VBI 2	Elzen-vogelkersbos	0.2902578	1	2015	Volledig in bos
306120	1	306120_1	1	1	1998	6	1	loofhout	Privaat	D	FALSE	FALSE	recent	0.4303814	40	FALSE	40	-1.33063008241346	VBI 1	Elzen-vogelkersbos	0.5696186	1	1998	Volledig in bos
307014	1	307014_1	1	1	1998	4	3	loofhout	Publiek	NA	FALSE	FALSE	oud	0.2910233	43	FALSE	43	-2.14801646533386	VBI 1	Elzen-vogelkersbos	0.7089767	1	1998	Volledig in bos
307014	2	307014_2	0.8	2	2013	4	4	loofhout	Publiek	D	FALSE	FALSE	oud	0.2910233	43	FALSE	43	-2.14801646533386	VBI 2	Elzen-vogelkersbos	0.7089767	0.8	2013	Rand
307022	2	307022_2	1	2	2013	4	2	loofhout	Privaat	D	FALSE	FALSE	NA	0.4050999	68	FALSE	68	-1.47891535495809	VBI 2	Eiken-beukenbos	0.5949001	1	2013	Volledig in bos
307030	1	307030_1	1	1	1998	4	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.4332336	40	FALSE	40	-1.3139008830245	VBI 1	Elzen-vogelkersbos	0.5667664	1	1998	Volledig in bos
307038	1	307038_1	1	1	1998	4	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.3345725	40	FALSE	40	-1.89258443040315	VBI 1	Elzen-vogelkersbos	0.6654275	1	1998	Volledig in bos
307038	2	307038_2	0.97	2	2013	4	2	loofhout	Publiek	D	FALSE	FALSE	recent	0.3345725	40	FALSE	40	-1.89258443040315	VBI 2	Elzen-vogelkersbos	0.6654275	0.97	2013	Rand
307046	1	307046_1	1	1	1998	4	1	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	40	FALSE	40	NA	VBI 1	Elzen-vogelkersbos	NA	1	1998	Volledig in bos
307047	1	307047_1	1	1	1998	4	1	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	40	FALSE	40	NA	VBI 1	Elzen-vogelkersbos	NA	1	1998	Volledig in bos
307056	2	307056_2	1	2	2013	4	2	loofhout	Privaat	D	FALSE	FALSE	NA	0.4642262	68	FALSE	68	-1.13211791374393	VBI 2	Eiken-beukenbos	0.5357738	1	2013	Volledig in bos
307058	1	307058_1	1	1	1998	5	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.548102	40	TRUE	40	-0.640155575160416	VBI 1	Elzen-vogelkersbos	0.451898	1	1998	Volledig in bos
307058	2	307058_1	1	1	2014	5	4	loofhout	Privaat	E	FALSE	FALSE	recent	0.548102	40	TRUE	40	-0.640155575160416	VBI 2	Elzen-vogelkersbos	0.451898	1	2014	Volledig in bos
307085	1	307085_1	1	1	1997	4	4	loofhout	Publiek	G	FALSE	FALSE	oud	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1997	Volledig in bos
307086	1	307086_1	1	1	1997	4	5	naaldhout	Privaat	I	FALSE	FALSE	oud	0.7435316	50	FALSE	50	0.506110726257168	VBI 1	Eiken-haagbeukenbos	0.2564684	1	1997	Volledig in bos
307086	2	307086_2	0.94	2	2013	4	7	niet van toepassing	Privaat	G	FALSE	FALSE	oud	0.7435316	50	FALSE	50	0.506110726257168	VBI 2	Eiken-haagbeukenbos	0.2564684	0.94	2013	Rand
307096	1	307096_1	1	1	1998	4	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.1776158	43	FALSE	43	-2.81319305873637	VBI 1	Elzen-vogelkersbos	0.8223842	1	1998	Volledig in bos
307096	2	307096_2	1	2	2013	4	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.1776158	43	FALSE	43	-2.81319305873637	VBI 2	Elzen-vogelkersbos	0.8223842	1	2013	Volledig in bos
307101	1	307101_1	1	1	1997	4	7	loofhout	Publiek	D	FALSE	FALSE	NA	NA	43	FALSE	43	NA	VBI 1	Elzen-vogelkersbos	NA	1	1997	Volledig in bos
307102	2	307102_2	0.76	2	2013	4	8	niet van toepassing	Privaat	G	FALSE	FALSE	NA	0.5039523	50	FALSE	50	-0.899109762897053	VBI 2	Eiken-haagbeukenbos	0.4960477	0.76	2013	Rand
307105	1	307105_1	1	1	1998	5	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.4663586	20	FALSE	20	-1.11961060542859	VBI 1	Elzenbroekbos	0.5336414	1	1998	Volledig in bos
307105	2	307105_2	0.92	2	2013	5	3	loofhout	Privaat	E	FALSE	FALSE	recent	0.4663586	20	FALSE	20	-1.11961060542859	VBI 2	Elzenbroekbos	0.5336414	0.92	2013	Rand
307110	1	307110_1	1	1	1997	4	2	loofhout	Publiek	NA	FALSE	FALSE	recent	0.4981337	68	FALSE	68	-0.933237986571605	VBI 1	Eiken-beukenbos	0.5018663	1	1997	Volledig in bos
307110	2	307110_2	1	2	2013	4	2	loofhout	Publiek	D	FALSE	FALSE	recent	0.4981337	68	FALSE	68	-0.933237986571605	VBI 2	Eiken-beukenbos	0.5018663	1	2013	Volledig in bos
307113	1	307113_1	1	1	1998	5	1	loofhout	Privaat	G	FALSE	FALSE	oud	0.7525941	68	TRUE	68	0.559265613523973	VBI 1	Eiken-beukenbos	0.2474059	1	1998	Volledig in bos
307113	2	307113_1	1	1	2014	5	2	loofhout	Privaat	G	FALSE	FALSE	oud	0.7525941	68	TRUE	68	0.559265613523973	VBI 2	Eiken-beukenbos	0.2474059	1	2014	Volledig in bos
307121	1	307121_1	1	1	1998	5	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.4973125	79	FALSE	79	-0.938054625845923	VBI 1	Arm Eiken-beukenbos	0.5026875	1	1998	Volledig in bos
307121	2	307121_2	0.82	2	2013	5	4	niet van toepassing	Privaat	NA	FALSE	FALSE	recent	0.4973125	79	FALSE	79	-0.938054625845923	VBI 2	Arm Eiken-beukenbos	0.5026875	0.82	2013	Rand
307122	1	307122_1	1	1	1998	5	4	loofhout	Privaat	NA	FALSE	FALSE	oud	0.6257086	69	TRUE	69	-0.184964394563445	VBI 1	Eiken-beukenbos	0.3742914	1	1998	Volledig in bos
307122	2	307122_1	1	1	2013	5	3	loofhout	Privaat	G	FALSE	FALSE	oud	0.6257086	69	TRUE	69	-0.184964394563445	VBI 2	Eiken-beukenbos	0.3742914	1	2013	Volledig in bos
307126	1	307126_1	1	1	1997	4	1	loofhout	Publiek	NA	FALSE	FALSE	recent	NA	40	FALSE	40	NA	VBI 1	Elzen-vogelkersbos	NA	1	1997	Volledig in bos
308014	1	308014_1	1	1	1997	2	6	loofhout	Publiek	G	FALSE	FALSE	recent	0.61308	68	FALSE	68	-0.259035766628281	VBI 1	Eiken-beukenbos	0.38692	1	1997	Volledig in bos
308014	2	308014_2	0.81	2	2010	2	6	loofhout	Publiek	G	FALSE	TRUE	recent	0.61308	68	FALSE	68	-0.259035766628281	VBI 2	Eiken-beukenbos	0.38692	0.81	2010	Rand
308015	1	308015_1	1	1	1998	2	6	loofhout	Publiek	NA	FALSE	FALSE	oud	0.6556442	68	TRUE	68	-0.00938111806532841	VBI 1	Eiken-beukenbos	0.3443558	1	1998	Volledig in bos
308015	2	308015_1	1	1	2010	2	6	NA	Publiek	G	FALSE	TRUE	oud	0.6556442	68	TRUE	68	-0.00938111806532841	VBI 2	Eiken-beukenbos	0.3443558	1	2010	Volledig in bos
308023	1	308023_1	1	1	1998	2	1	loofhout	Privaat	H	FALSE	FALSE	oud	0.7759725	68	FALSE	68	0.696388506376749	VBI 1	Eiken-beukenbos	0.2240275	1	1998	Volledig in bos
308023	2	308023_2	1	2	2010	2	2	loofhout	Publiek	I	FALSE	TRUE	oud	0.7759725	68	FALSE	68	0.696388506376749	VBI 2	Eiken-beukenbos	0.2240275	1	2010	Volledig in bos
308051	2	308051_2	1	2	2012	3	4	loofhout	Privaat	D	FALSE	FALSE	NA	0.4110289	50	FALSE	50	-1.444139594781	VBI 2	Eiken-haagbeukenbos	0.5889711	1	2012	Volledig in bos
308059	2	308059_2	1	2	2012	3	2	loofhout	Privaat	D	FALSE	FALSE	NA	0.4549042	40	FALSE	40	-1.18679486371371	VBI 2	Elzen-vogelkersbos	0.5450958	1	2012	Volledig in bos
308067	1	308067_1	1	1	1998	3	2	loofhout	Privaat	D	FALSE	FALSE	recent	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1998	Volledig in bos
308069	2	308069_2	0.69	2	2010	2	5	loofhout	Privaat	D	FALSE	FALSE	recent	0.2854683	50	FALSE	50	-2.18059857830127	VBI 2	Eiken-haagbeukenbos	0.7145317	0.69	2010	Rand
308077	1	308077_1	1	1	1997	2	6	loofhout	Privaat	NA	FALSE	FALSE	recent	0.3792302	43	FALSE	43	-1.63065063629614	VBI 1	Elzen-vogelkersbos	0.6207698	1	1997	Volledig in bos
308077	2	308077_2	0.86	2	2010	2	4	loofhout	Privaat	B	FALSE	FALSE	recent	0.3792302	43	FALSE	43	-1.63065063629614	VBI 2	Elzen-vogelkersbos	0.6207698	0.86	2010	Rand
308093	1	308093_1	1	1	1997	2	2	loofhout	Privaat	NA	FALSE	FALSE	oud	0.7075859	78	TRUE	78	0.295276008328737	VBI 1	Arm Eiken-beukenbos	0.2924141	1	1997	Volledig in bos
308093	2	308093_1	1	1	2010	2	1	loofhout	Publiek	H	FALSE	FALSE	oud	0.7075859	78	TRUE	78	0.295276008328737	VBI 2	Arm Eiken-beukenbos	0.2924141	1	2010	Volledig in bos
308101	1	308101_1	1	1	1997	2	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6731677	50	FALSE	50	0.0934006382954841	VBI 1	Eiken-haagbeukenbos	0.3268323	1	1997	Volledig in bos
308101	2	308101_2	1	2	2010	2	4	loofhout	Privaat	I	FALSE	FALSE	recent	0.6731677	50	FALSE	50	0.0934006382954841	VBI 2	Eiken-haagbeukenbos	0.3268323	1	2010	Volledig in bos
311011	1	311011_1	1	1	1997	1	2	loofhout	Privaat	NA	FALSE	FALSE	oud	0.5889969	50	TRUE	50	-0.400291983514923	VBI 1	Eiken-haagbeukenbos	0.4110031	1	1997	Volledig in bos
311011	2	311011_1	1	1	2010	1	3	loofhout	Privaat	I	FALSE	FALSE	oud	0.5889969	50	TRUE	50	-0.400291983514923	VBI 2	Eiken-haagbeukenbos	0.4110031	1	2010	Volledig in bos
311027	1	311027_1	1	1	1997	1	6	loofhout	Privaat	NA	FALSE	FALSE	oud	0.4303944	40	TRUE	40	-1.33055383264414	VBI 1	Elzen-vogelkersbos	0.5696056	1	1997	Volledig in bos
311027	2	311027_1	1	1	2010	1	5	gemengd loofhout	Privaat	G	FALSE	FALSE	oud	0.4303944	40	TRUE	40	-1.33055383264414	VBI 2	Elzen-vogelkersbos	0.5696056	1	2010	Volledig in bos
311030	1	311030_1	1	1	1997	10	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.4917363	68	FALSE	68	-0.970761084590988	VBI 1	Eiken-beukenbos	0.5082637	1	1997	Volledig in bos
311030	2	311030_2	1	2	2017	10	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.4917363	68	FALSE	68	-0.970761084590988	VBI 2	Eiken-beukenbos	0.5082637	1	2017	Volledig in bos
311032	1	311032_1	1	1	1997	10	1	loofhout	Privaat	NA	FALSE	FALSE	oud	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1997	Volledig in bos
311037	1	311037_1	1	1	1999	10	3	loofhout	Publiek	D	FALSE	FALSE	recent	0.7022033	68	FALSE	68	0.263705084609862	VBI 1	Eiken-beukenbos	0.2977967	1	1999	Volledig in bos
311039	1	311039_1	1	1	1999	10	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.4180328	68	FALSE	68	-1.40305915175446	VBI 1	Eiken-beukenbos	0.5819672	1	1999	Volledig in bos
311039	2	311039_2	0.72	2	2017	10	7	loofhout	Privaat	D	FALSE	FALSE	recent	0.4180328	68	FALSE	68	-1.40305915175446	VBI 2	Eiken-beukenbos	0.5819672	0.72	2017	Rand
311042	1	311042_1	1	1	1997	1	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.5037507	40	FALSE	40	-0.90029222085821	VBI 1	Elzen-vogelkersbos	0.4962493	1	1997	Volledig in bos
311042	2	311042_2	1	2	2010	1	6	gemengd loofhout	Privaat	D	FALSE	FALSE	recent	0.5037507	40	FALSE	40	-0.90029222085821	VBI 2	Elzen-vogelkersbos	0.4962493	1	2010	Volledig in bos
311049	1	311049_1	1	1	1997	1	6	loofhout	Publiek	D	FALSE	FALSE	recent	0.5612872	40	TRUE	40	-0.562819539895281	VBI 1	Elzen-vogelkersbos	0.4387128	1	1997	Volledig in bos
311049	2	311049_1	0.97	1	2010	1	6	niet van toepassing	Privaat	D	FALSE	FALSE	recent	0.5612872	40	TRUE	40	-0.562819539895281	VBI 2	Elzen-vogelkersbos	0.4387128	0.97	2010	Rand
311074	1	311074_1	1	1	1997	1	8	loofhout	Publiek	NA	FALSE	FALSE	oud	0.8547748	69	TRUE	69	1.15859290614116	VBI 1	Eiken-beukenbos	0.1452252	1	1997	Volledig in bos
311074	2	311074_1	1	1	2010	1	5	gemengd loofhout	Publiek	G	FALSE	TRUE	oud	0.8547748	69	TRUE	69	1.15859290614116	VBI 2	Eiken-beukenbos	0.1452252	1	2010	Volledig in bos
311083	1	311083_1	1	1	1997	1	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.6615781	40	FALSE	40	0.0254233824094294	VBI 1	Elzen-vogelkersbos	0.3384219	1	1997	Volledig in bos
311083	2	311083_2	0.86	2	2010	1	8	niet van toepassing	Publiek	D	FALSE	TRUE	recent	0.6615781	40	FALSE	40	0.0254233824094294	VBI 2	Elzen-vogelkersbos	0.3384219	0.86	2010	Rand
311093	1	311093_1	1	1	1997	10	4	loofhout	Publiek	NA	FALSE	FALSE	recent	0.3236609	50	FALSE	50	-1.95658496755079	VBI 1	Eiken-haagbeukenbos	0.6763391	1	1997	Volledig in bos
311093	2	311093_2	1	2	2017	10	4	loofhout	Publiek	D	FALSE	FALSE	recent	0.3236609	50	FALSE	50	-1.95658496755079	VBI 2	Eiken-haagbeukenbos	0.6763391	1	2017	Volledig in bos
311125	1	311125_1	1	1	1997	10	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.602096	43	FALSE	43	-0.323460956337366	VBI 1	Elzen-vogelkersbos	0.397904	1	1997	Volledig in bos
311125	2	311125_2	1	2	2017	10	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.602096	43	FALSE	43	-0.323460956337366	VBI 2	Elzen-vogelkersbos	0.397904	1	2017	Volledig in bos
311133	1	311133_1	1	1	1997	10	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.5440648	43	FALSE	43	-0.66383523429129	VBI 1	Elzen-vogelkersbos	0.4559352	1	1997	Volledig in bos
311133	2	311133_2	0.64	2	2017	10	7	niet van toepassing	Privaat	E	FALSE	FALSE	recent	0.5440648	43	FALSE	43	-0.66383523429129	VBI 2	Elzen-vogelkersbos	0.4559352	0.64	2017	Rand
311141	1	311141_1	1	1	1997	10	3	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1997	Volledig in bos
311149	2	311149_2	1	2	2017	10	5	gemengd loofhout	Privaat	E	FALSE	FALSE	NA	0.5411901	50	FALSE	50	-0.680696404434836	VBI 2	Eiken-haagbeukenbos	0.4588099	1	2017	Volledig in bos
312030	1	312030_1	1	1	1997	8	2	loofhout	Privaat	NA	FALSE	FALSE	recent	0.285401	43	TRUE	43	-2.18099331749167	VBI 1	Elzen-vogelkersbos	0.714599	1	1997	Volledig in bos
312030	2	312030_1	1	1	2015	8	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.285401	43	TRUE	43	-2.18099331749167	VBI 2	Elzen-vogelkersbos	0.714599	1	2015	Volledig in bos
312033	1	312033_1	1	1	1997	9	8	loofhout	Privaat	D	FALSE	FALSE	oud	0.6218631	50	FALSE	50	-0.207519662865182	VBI 1	Eiken-haagbeukenbos	0.3781369	1	1997	Volledig in bos
312033	2	312033_2	1	2	2016	9	8	loofhout	Privaat	G	FALSE	FALSE	oud	0.6218631	50	FALSE	50	-0.207519662865182	VBI 2	Eiken-haagbeukenbos	0.3781369	1	2016	Volledig in bos
312042	1	312042_1	1	1	1997	9	7	loofhout	Privaat	D	FALSE	FALSE	recent	0.4053728	43	FALSE	43	-1.47731469633904	VBI 1	Elzen-vogelkersbos	0.5946272	1	1997	Volledig in bos
312042	2	312042_2	1	2	2016	9	7	loofhout	Privaat	E	FALSE	FALSE	recent	0.4053728	43	FALSE	43	-1.47731469633904	VBI 2	Elzen-vogelkersbos	0.5946272	1	2016	Volledig in bos
312075	2	312075_2	1	2	2016	9	9	loofhout	Privaat	E	FALSE	FALSE	NA	0.5517474	43	FALSE	43	-0.618773966769529	VBI 2	Elzen-vogelkersbos	0.4482526	1	2016	Volledig in bos
312081	2	312081_2	1	2	2016	9	6	loofhout	Privaat	B	FALSE	FALSE	NA	0.5416374	43	FALSE	43	-0.678072825833518	VBI 2	Elzen-vogelkersbos	0.4583626	1	2016	Volledig in bos
312093	1	312093_1	1	1	1997	8	2	loofhout	Privaat	NA	FALSE	FALSE	recent	0.3313715	50	FALSE	50	-1.91135946975665	VBI 1	Eiken-haagbeukenbos	0.6686285	1	1997	Volledig in bos
312093	2	312093_2	0.83	2	2015	8	3	niet van toepassing	Privaat	D	FALSE	FALSE	recent	0.3313715	50	FALSE	50	-1.91135946975665	VBI 2	Eiken-haagbeukenbos	0.6686285	0.83	2015	Rand
312107	1	312107_1	1	1	1997	9	1	loofhout	Privaat	NA	FALSE	FALSE	NA	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1997	Volledig in bos
312108	1	312108_1	1	1	1997	9	5	loofhout	Publiek	G	FALSE	FALSE	recent	0.4883989	50	FALSE	50	-0.990336159985663	VBI 1	Eiken-haagbeukenbos	0.5116011	1	1997	Volledig in bos
312108	2	312108_2	1	2	2016	9	5	loofhout	Publiek	E	FALSE	FALSE	recent	0.4883989	50	FALSE	50	-0.990336159985663	VBI 2	Eiken-haagbeukenbos	0.5116011	1	2016	Volledig in bos
312129	1	312129_1	1	1	1997	9	4	loofhout	Publiek	I	FALSE	FALSE	recent	NA	50	FALSE	50	NA	VBI 1	Eiken-haagbeukenbos	NA	1	1997	Volledig in bos
314041	2	314041_2	1	2	2013	5	4	naaldhout	Privaat	E	FALSE	FALSE	NA	0.3001111	78	FALSE	78	-2.09471318428522	VBI 2	Arm Eiken-beukenbos	0.6998889	1	2013	Volledig in bos
314056	1	314056_1	1	1	1999	4	1	loofhout	Privaat	D	FALSE	FALSE	recent	0.4211363	23	FALSE	23	-1.38485598567087	VBI 1	Elzenbroekbos	0.5788637	1	1999	Volledig in bos
314056	2	314056_2	1	2	2012	4	10	loofhout	Privaat	F	FALSE	FALSE	recent	0.4211363	23	FALSE	23	-1.38485598567087	VBI 2	Elzenbroekbos	0.5788637	1	2012	Volledig in bos
314072	1	314072_1	1	1	1999	4	5	loofhout	Privaat	H	FALSE	FALSE	oud	0.6284419	50	FALSE	50	-0.168932587295432	VBI 1	Eiken-haagbeukenbos	0.3715581	1	1999	Volledig in bos
314072	2	314072_2	1	2	2012	4	3	loofhout	Privaat	G	FALSE	FALSE	oud	0.6284419	50	FALSE	50	-0.168932587295432	VBI 2	Eiken-haagbeukenbos	0.3715581	1	2012	Volledig in bos
314079	1	314079_1	1	1	1999	4	2	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.422616	50	FALSE	50	-1.37617700231212	VBI 1	Eiken-haagbeukenbos	0.577384	1	1999	Volledig in bos
314079	2	314079_2	1	2	2012	4	5	loofhout	Privaat	D	FALSE	FALSE	recent	0.422616	50	FALSE	50	-1.37617700231212	VBI 2	Eiken-haagbeukenbos	0.577384	1	2012	Volledig in bos
314080	2	314080_2	0.61	2	2012	4	5	loofhout	Privaat	I	FALSE	FALSE	NA	0.4368657	78	FALSE	78	-1.292597284013	VBI 2	Arm Eiken-beukenbos	0.5631343	0.61	2012	Rand
314092	1	314092_1	1	1	1999	5	4	loofhout	Privaat	NA	FALSE	FALSE	recent	0.6390024	50	FALSE	50	-0.106991380456139	VBI 1	Eiken-haagbeukenbos	0.3609976	1	1999	Volledig in bos
314092	2	314092_2	0.97	2	2013	5	11	loofhout	Privaat	D	FALSE	FALSE	recent	0.6390024	50	FALSE	50	-0.106991380456139	VBI 2	Eiken-haagbeukenbos	0.3609976	0.97	2013	Rand
314143	1	314143_1	1	1	1997	4	3	gemengd naaldhout	Publiek	NA	FALSE	FALSE	recent	0.5024996	50	TRUE	50	-0.907630381350293	VBI 1	Eiken-haagbeukenbos	0.4975004	1	1997	Volledig in bos
314143	2	314143_1	1	1	2012	4	4	gemengd loofhout	Publiek	E	FALSE	FALSE	recent	0.5024996	50	TRUE	50	-0.907630381350293	VBI 2	Eiken-haagbeukenbos	0.4975004	1	2012	Volledig in bos
314148	2	314148_2	0.6	2	2013	5	6	niet van toepassing	Privaat	I	FALSE	FALSE	NA	0.6549481	50	FALSE	50	-0.013463999944106	VBI 2	Eiken-haagbeukenbos	0.3450519	0.6	2013	Rand
314150	1	314150_1	1	1	1997	4	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.707009	50	FALSE	50	0.291892278180961	VBI 1	Eiken-haagbeukenbos	0.292991	1	1997	Volledig in bos
314150	2	314150_2	1	2	2012	4	7	loofhout	Publiek	G	FALSE	FALSE	recent	0.707009	50	FALSE	50	0.291892278180961	VBI 2	Eiken-haagbeukenbos	0.292991	1	2012	Volledig in bos
314151	1	314151_1	1	1	1997	4	5	loofhout	Publiek	G	FALSE	FALSE	recent	0.68668	50	FALSE	50	0.172655235064063	VBI 1	Eiken-haagbeukenbos	0.31332	1	1997	Volledig in bos
314151	2	314151_2	0.99	2	2012	4	5	niet van toepassing	Publiek	H	FALSE	FALSE	recent	0.68668	50	FALSE	50	0.172655235064063	VBI 2	Eiken-haagbeukenbos	0.31332	0.99	2012	Rand
314152	1	314152_1	1	1	1997	4	5	loofhout	Publiek	I	FALSE	FALSE	oud	0.7600344	50	TRUE	50	0.602905702652934	VBI 1	Eiken-haagbeukenbos	0.2399656	1	1997	Volledig in bos
314152	2	314152_1	1	1	2012	4	4	loofhout	Publiek	H	FALSE	FALSE	oud	0.7600344	50	TRUE	50	0.602905702652934	VBI 2	Eiken-haagbeukenbos	0.2399656	1	2012	Volledig in bos
314159	1	314159_1	1	1	1997	4	2	loofhout	Publiek	NA	FALSE	FALSE	oud	0.8704127	50	FALSE	50	1.25031492673035	VBI 1	Eiken-haagbeukenbos	0.1295873	1	1997	Volledig in bos
314159	2	314159_2	1	2	2012	4	3	loofhout	Publiek	I	FALSE	FALSE	oud	0.8704127	50	FALSE	50	1.25031492673035	VBI 2	Eiken-haagbeukenbos	0.1295873	1	2012	Volledig in bos
315010	1	315010_1	1	1	1997	1	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.3573684	43	FALSE	43	-1.75887811375263	VBI 1	Elzen-vogelkersbos	0.6426316	1	1997	Volledig in bos
315010	2	315010_2	0.64	2	2010	1	8	gemengd loofhout	Privaat	D	FALSE	FALSE	recent	0.3573684	43	FALSE	43	-1.75887811375263	VBI 2	Elzen-vogelkersbos	0.6426316	0.64	2010	Rand
315013	2	315013_2	0.64	2	2017	10	4	niet van toepassing	Privaat	D	FALSE	FALSE	NA	0.4324903	43	FALSE	43	-1.31826061021958	VBI 2	Elzen-vogelkersbos	0.5675097	0.64	2017	Rand
315018	1	315018_1	1	1	1997	1	3	loofhout	Privaat	D	FALSE	FALSE	oud	0.3513914	43	FALSE	43	-1.79393541153952	VBI 1	Elzen-vogelkersbos	0.6486086	1	1997	Volledig in bos
315018	2	315018_2	0.77	2	2010	1	5	niet van toepassing	Privaat	D	FALSE	FALSE	oud	0.3513914	43	FALSE	43	-1.79393541153952	VBI 2	Elzen-vogelkersbos	0.6486086	0.77	2010	Rand
315056	1	315056_1	1	1	1997	10	4	loofhout	Publiek	G	FALSE	FALSE	oud	0.5678973	50	FALSE	50	-0.524048878342474	VBI 1	Eiken-haagbeukenbos	0.4321027	1	1997	Volledig in bos
