IDPlots	Periode	IDGroup	PlotWeight	Replaced	Paired_1_2	fPeriode	Reeks	DateDendro	OwnerType	ForestTypeGroupCode	v11_Volume_ha	v1_HomogeenDen	Weight	Year
318097	1	318097_1	1	FALSE	FALSE	1	5	1997	Public	I	425.684916972024	0	1	1997
318097	2	318097_2	1	FALSE	FALSE	2	5	2013	Public	H	566.701325815693	0	1	2013
318098	1	318098_1	1	FALSE	TRUE	1	5	1999	Private	D	134.743419215591	0	1	1999
318098	2	318098_1	1	FALSE	TRUE	2	5	2013	Private	D	262.035986100675	0	1	2013
318102	1	318102_1	1	FALSE	TRUE	1	4	1999	Private	D	479.795156870057	0	1	1999
318102	2	318102_1	1	FALSE	TRUE	2	4	2012	Private	E	389.189743467575	0	1	2012
318103	1	318103_1	1	FALSE	FALSE	1	4	1999	Private	I	316.4121201298	0	1	1999
318103	2	318103_2	1	FALSE	FALSE	2	4	2012	Private	G	342.837291239428	0	1	2012
318106	1	318106_1	1	FALSE	FALSE	1	5	1999	Private	NA	248.872817537534	0	1	1999
318106	2	318106_2	0.64	FALSE	FALSE	2	5	2013	Private	H	515.186949398969	0	0.64	2013
318110	2	318110_2	1	FALSE	FALSE	2	4	2012	Private	I	345.181174480869	0	1	2012
318113	1	318113_1	1	FALSE	FALSE	1	5	1997	Public	G	293.731348754124	0	1	1997
318114	1	318114_1	1	FALSE	TRUE	1	5	1997	Public	H	470.353936127941	0	1	1997
318114	2	318114_1	1	FALSE	TRUE	2	5	2013	Public	H	357.105880908507	0	1	2013
318121	1	318121_1	1	FALSE	FALSE	1	5	1997	Public	NA	601.402148865086	0	1	1997
318121	2	318121_2	1	FALSE	FALSE	2	5	2013	Public	H	546.486350459534	0	1	2013
318122	1	318122_1	1	FALSE	FALSE	1	5	1997	Public	NA	232.009023228633	0	1	1997
318122	2	318122_2	1	FALSE	FALSE	2	5	2013	Public	H	391.390083057742	0	1	2013
318129	1	318129_1	1	FALSE	FALSE	1	5	1997	Public	H	405.196652011333	0	1	1997
318129	2	318129_2	0.95	FALSE	FALSE	2	5	2013	Public	H	296.594330996999	0	0.95	2013
318137	1	318137_1	1	FALSE	FALSE	1	5	1997	Public	NA	536.776460328943	0	1	1997
318137	2	318137_2	1	FALSE	FALSE	2	5	2013	Public	H	404.900362966303	0	1	2013
321005	1	321005_1	1	FALSE	TRUE	1	2	1999	Public	D	207.5568887146	0	1	1999
321005	2	321005_1	1	FALSE	TRUE	2	2	2011	Private	D	416.926673978867	0	1	2011
321007	1	321007_1	1	FALSE	FALSE	1	2	1999	Public	D	0	0	1	1999
321036	1	321036_1	1	FALSE	TRUE	1	3	1999	Public	NA	32.8048069903096	0	1	1999
321036	2	321036_1	1	FALSE	TRUE	2	3	2011	Private	D	219.472704698349	0	1	2011
321038	2	321038_2	0.73	FALSE	FALSE	2	2	2011	Private	I	778.479651850361	0	0.73	2011
321042	1	321042_1	1	FALSE	TRUE	1	3	1999	Private	NA	588.069285332957	0	1	1999
321042	2	321042_1	1	FALSE	TRUE	2	3	2011	Private	D	615.605215270354	0	1	2011
321043	1	321043_1	1	FALSE	TRUE	1	3	1999	Private	NA	621.171945705319	0	1	1999
321043	2	321043_1	1	FALSE	TRUE	2	3	2011	Private	H	406.692420172275	0	1	2011
321044	2	321044_2	0.34	FALSE	FALSE	2	3	2011	Private	E	538.708135895802	0	0.34	2011
321049	1	321049_1	1	FALSE	FALSE	1	3	1999	Private	H	436.836664780878	0	1	1999
321049	2	321049_2	1	FALSE	FALSE	2	3	2011	Private	I	483.473282621168	0	1	2011
321053	1	321053_1	1	FALSE	TRUE	1	2	1999	Private	I	283.83724994873	0	1	1999
321053	2	321053_1	1	FALSE	TRUE	2	2	2011	Public	I	336.522065857591	0	1	2011
321054	1	321054_1	1	FALSE	TRUE	1	2	1999	Private	H	357.085057163887	0	1	1999
321054	2	321054_1	1	FALSE	TRUE	2	2	2011	Private	H	414.486225264732	0	1	2011
321055	1	321055_1	1	FALSE	TRUE	1	2	1999	Public	H	429.804011519839	0	1	1999
321055	2	321055_1	1	FALSE	TRUE	2	2	2011	Public	G	397.152665382505	0	1	2011
321077	1	321077_1	1	FALSE	TRUE	1	2	1999	Private	NA	196.722407231357	0	1	1999
321077	2	321077_1	1	FALSE	TRUE	2	2	2011	Private	I	133.246122138447	0	1	2011
321081	1	321081_1	1	FALSE	TRUE	1	3	1999	Private	I	723.27087918261	0	1	1999
321081	2	321081_1	1	FALSE	TRUE	2	3	2011	Private	G	761.512211189308	0	1	2011
321082	2	321082_2	0.83	FALSE	FALSE	2	3	2011	Private	G	437.959557549999	0	0.83	2011
321120	1	321120_1	1	FALSE	TRUE	1	2	1999	Private	D	424.516594597329	0	1	1999
321120	2	321120_1	1	FALSE	TRUE	2	2	2010	Private	C	599.697633316593	0	1	2010
321131	2	321131_2	0.73	FALSE	FALSE	2	3	2011	Private	E	214.318739392487	0	0.73	2011
321132	1	321132_1	1	FALSE	TRUE	1	3	1999	Private	H	220.617318245073	0	1	1999
321132	2	321132_1	1	FALSE	TRUE	2	3	2011	Private	I	329.71720966946	0	1	2011
321134	1	321134_1	1	FALSE	FALSE	1	2	1999	Private	E	244.248171324278	0	1	1999
321134	2	321134_2	0.85	FALSE	FALSE	2	2	2010	Private	E	137.588801591627	0	0.85	2010
321136	1	321136_1	1	FALSE	FALSE	1	2	1999	Private	C	72.0473875091199	0	1	1999
321137	1	321137_1	1	FALSE	FALSE	1	3	1999	Private	NA	0.893988321645678	0	1	1999
321137	2	321137_2	0.91	FALSE	FALSE	2	3	2011	Private	D	252.434356051315	0	0.91	2011
321140	1	321140_1	1	FALSE	TRUE	1	3	1999	Private	NA	400.633486461593	0	1	1999
321140	2	321140_1	1	FALSE	TRUE	2	3	2011	Private	H	422.227800201952	0	1	2011
321148	1	321148_1	1	FALSE	TRUE	1	3	1999	Private	H	200.901126808528	0	1	1999
321148	2	321148_1	1	FALSE	TRUE	2	3	2011	Private	H	137.366545860849	0	1	2011
321156	1	321156_1	1	FALSE	TRUE	1	3	1999	Private	NA	231.223000194225	0	1	1999
321156	2	321156_1	1	FALSE	TRUE	2	3	2011	Private	I	294.572910650951	0	1	2011
321159	1	321159_1	1	FALSE	TRUE	1	2	1999	Private	NA	338.2304350182	0	1	1999
321159	2	321159_1	1	FALSE	TRUE	2	2	2010	Private	D	307.451672308312	0	1	2010
322006	1	322006_1	1	FALSE	TRUE	1	10	1999	Private	I	488.016000089244	0	1	1999
322006	2	322006_1	1	FALSE	TRUE	2	10	2017	Private	I	651.454400229512	0	1	2017
322007	1	322007_1	1	FALSE	FALSE	1	10	1999	Private	I	205.348935054357	0	1	1999
322007	2	322007_2	0.56	FALSE	FALSE	2	10	2017	Private	E	281.256946806911	0	0.56	2017
322008	1	322008_1	1	FALSE	FALSE	1	10	1999	Public	I	203.298805794387	0	1	1999
322008	2	322008_2	1	FALSE	FALSE	2	10	2017	Public	I	93.3498458928743	0	1	2017
322013	1	322013_1	1	FALSE	FALSE	1	10	1999	Private	NA	163.153147840581	0	1	1999
322024	1	322024_1	1	FALSE	TRUE	1	10	1999	Public	I	335.955992291096	0	1	1999
322024	2	322024_1	1	FALSE	TRUE	2	10	2017	Public	I	439.287026729495	0	1	2017
322038	2	322038_2	0.98	FALSE	FALSE	2	10	2017	Public	I	381.61764751334	0	0.98	2017
322056	1	322056_1	1	FALSE	FALSE	1	10	1999	Private	I	371.997057841094	0	1	1999
322056	2	322056_2	1	FALSE	FALSE	2	10	2017	Private	I	750.097724749135	0	1	2017
322081	2	322081_2	0.91	FALSE	FALSE	2	1	2009	Private	D	26.8423699573007	0	0.91	2009
322089	1	322089_1	1	FALSE	TRUE	1	1	1999	Private	NA	532.838366054619	0	1	1999
322089	2	322089_1	1	FALSE	TRUE	2	1	2009	Private	I	662.708236997501	0	1	2009
322091	2	322091_2	0.54	FALSE	FALSE	2	1	2009	Private	F	268.12981737596	0	0.54	2009
322092	1	322092_1	1	FALSE	FALSE	1	1	1999	Public	NA	197.749468386366	0	1	1999
322092	2	322092_2	1	FALSE	FALSE	2	1	2009	Public	I	303.928209203072	0	1	2009
322095	1	322095_1	1	FALSE	FALSE	1	10	1999	Private	NA	518.512656330081	0	1	1999
322097	1	322097_1	1	FALSE	TRUE	1	1	1999	Public	D	99.5848692574118	0	1	1999
322097	2	322097_1	1	FALSE	TRUE	2	1	2009	Public	D	248.864932256484	0	1	2009
322104	1	322104_1	1	FALSE	FALSE	1	10	1999	Public	D	84.861746587016	0	1	1999
322104	2	322104_2	1	FALSE	FALSE	2	10	2017	Private	D	83.9907945426419	0	1	2017
322105	1	322105_1	1	FALSE	FALSE	1	1	1999	Private	NA	186.881983354044	0	1	1999
322105	2	322105_2	0.83	FALSE	FALSE	2	1	2009	Private	D	202.256890181665	0	0.83	2009
322106	1	322106_1	1	FALSE	FALSE	1	1	1999	Public	NA	202.154217084607	0	1	1999
322106	2	322106_2	1	FALSE	FALSE	2	1	2009	Public	I	287.230992619008	0	1	2009
322112	1	322112_1	1	FALSE	FALSE	1	10	1999	Private	NA	123.918742284781	0	1	1999
322112	2	322112_2	1	FALSE	FALSE	2	10	2017	Private	D	331.328451955677	0	1	2017
322114	1	322114_1	1	FALSE	TRUE	1	1	1999	Public	I	191.756813536598	0	1	1999
322114	2	322114_1	1	FALSE	TRUE	2	1	2009	Public	I	191.438337400007	0	1	2009
322116	1	322116_1	1	FALSE	TRUE	1	1	1999	Public	I	366.025284633099	0	1	1999
322116	2	322116_1	1	FALSE	TRUE	2	1	2009	Public	I	354.230425798822	0	1	2009
322121	2	322121_2	1	FALSE	FALSE	2	1	2009	Private	E	510.404945878047	0	1	2009
322122	1	322122_1	1	FALSE	FALSE	1	1	1999	Public	NA	259.09487797928	0	1	1999
322122	2	322122_2	1	FALSE	FALSE	2	1	2009	Public	I	421.272349368995	0	1	2009
322123	1	322123_1	1	FALSE	TRUE	1	1	1999	Public	NA	374.659034465186	0	1	1999
322123	2	322123_1	1	FALSE	TRUE	2	1	2009	Public	I	465.712784029887	0	1	2009
322128	1	322128_1	1	FALSE	FALSE	1	10	1999	Private	NA	452.132324460187	1	1	1999
322128	2	322128_2	0.9	FALSE	FALSE	2	10	2017	Private	I	164.702213614211	0	0.9	2017
322130	1	322130_1	1	FALSE	TRUE	1	1	1999	Public	I	218.687533386887	0	1	1999
322130	2	322130_1	1	FALSE	TRUE	2	1	2009	Public	I	305.933861351073	0	1	2009
322131	1	322131_1	1	FALSE	TRUE	1	1	1999	Public	I	406.490552047827	0	1	1999
322131	2	322131_1	1	FALSE	TRUE	2	1	2009	Public	I	349.707988525136	0	1	2009
322138	1	322138_1	1	FALSE	TRUE	1	1	1999	Public	NA	350.338177935076	0	1	1999
322138	2	322138_1	1	FALSE	TRUE	2	1	2009	Public	I	475.032891986353	0	1	2009
322146	1	322146_1	1	FALSE	TRUE	1	1	1999	Public	I	315.02132176263	0	1	1999
322146	2	322146_1	1	FALSE	TRUE	2	1	2009	Public	I	323.907330969609	0	1	2009
322158	1	322158_1	1	FALSE	TRUE	1	10	1999	Private	NA	215.255380027321	0	1	1999
322158	2	322158_1	1	FALSE	TRUE	2	10	2017	Private	I	398.29701360803	0	1	2017
323013	1	323013_1	1	FALSE	FALSE	1	8	1999	Private	NA	127.385471972181	0	1	1999
323031	1	323031_1	1	FALSE	FALSE	1	8	1999	Private	NA	79.6578667442873	0	1	1999
323031	2	323031_2	0.43	FALSE	FALSE	2	8	2015	Private	I	609.230673082945	0	0.43	2015
323038	1	323038_1	1	FALSE	FALSE	1	8	1999	Private	I	255.049636223673	0	1	1999
323038	2	323038_2	1	FALSE	FALSE	2	8	2015	Private	I	378.784680011235	0	1	2015
323044	1	323044_1	1	FALSE	TRUE	1	9	1999	Private	NA	471.53121124699	0	1	1999
323044	2	323044_1	1	FALSE	TRUE	2	9	2016	Private	G	403.01383484834	0	1	2016
323047	1	323047_1	1	FALSE	TRUE	1	8	1999	Private	NA	22.5590172507257	0	1	1999
323047	2	323047_1	1	FALSE	TRUE	2	8	2015	Private	I	210.651296870159	0	1	2015
323049	1	323049_1	1	FALSE	TRUE	1	9	1999	Public	I	328.975573467819	0	1	1999
323049	2	323049_1	1	FALSE	TRUE	2	9	2016	Public	I	251.890518475881	0	1	2016
323055	1	323055_1	1	FALSE	FALSE	1	8	1999	Private	I	202.23868817566	0	1	1999
323065	1	323065_1	1	FALSE	FALSE	1	9	1999	Private	I	484.431941882901	0	1	1999
323065	2	323065_2	0.93	FALSE	FALSE	2	9	2016	Private	I	382.836322323669	0	0.93	2016
323071	2	323071_2	0.39	FALSE	FALSE	2	8	2015	Private	D	303.832417797597	0	0.39	2015
323079	1	323079_1	1	FALSE	FALSE	1	8	1999	Private	NA	363.605007471331	0	1	1999
323079	2	323079_2	0.92	FALSE	FALSE	2	8	2015	Private	G	413.15552971487	0	0.92	2015
323097	1	323097_1	1	FALSE	FALSE	1	9	1999	Private	D	575.178854126921	0	1	1999
323097	2	323097_2	1	FALSE	FALSE	2	9	2016	Private	E	690.258495072885	0	1	2016
323103	1	323103_1	1	FALSE	FALSE	1	8	1999	Private	D	0	0	1	1999
323109	1	323109_1	1	FALSE	TRUE	1	8	1999	Private	NA	129.783584493666	0	1	1999
323109	2	323109_1	1	FALSE	TRUE	2	8	2015	Private	I	289.960192789499	0	1	2015
323131	1	323131_1	1	FALSE	FALSE	1	9	1999	Private	I	182.641202487962	0	1	1999
323131	2	323131_2	1	FALSE	FALSE	2	9	2016	Private	I	334.475611374262	0	1	2016
323132	1	323132_1	1	FALSE	FALSE	1	9	1999	Private	D	397.194675132739	0	1	1999
323132	2	323132_2	0.52	FALSE	FALSE	2	9	2016	Private	D	787.182769705482	0	0.52	2016
323148	1	323148_1	1	FALSE	TRUE	1	9	1999	Private	G	319.749736392014	0	1	1999
323148	2	323148_1	1	FALSE	TRUE	2	9	2016	Private	G	421.847201267868	0	1	2016
324007	1	324007_1	1	FALSE	FALSE	1	6	1999	Private	I	103.003464996057	0	1	1999
324007	2	324007_2	0.96	FALSE	FALSE	2	6	2014	Private	H	344.713699513082	0	0.96	2014
324016	2	324016_2	0.8	FALSE	FALSE	2	6	2014	Private	D	269.873450195209	0	0.8	2014
324024	1	324024_1	1	FALSE	TRUE	1	6	1999	Private	G	260.615582096431	0	1	1999
324024	2	324024_1	1	FALSE	TRUE	2	6	2014	Private	NA	381.266735958728	0	1	2014
324036	1	324036_1	1	FALSE	FALSE	1	7	1999	Private	G	220.31877413849	0	1	1999
324036	2	324036_2	0.84	FALSE	FALSE	2	7	2014	Private	G	351.276680249161	0	0.84	2014
324043	1	324043_1	1	FALSE	FALSE	1	7	1999	Public	NA	335.224646383873	0	1	1999
324043	2	324043_2	0.94	FALSE	FALSE	2	7	2014	Public	I	477.968276921888	0	0.94	2014
324058	2	324058_2	0.61	FALSE	FALSE	2	7	2014	Private	D	114.45460159453	0	0.61	2014
324060	2	324060_2	0.89	FALSE	FALSE	2	7	2014	Public	I	141.077001293762	0	0.89	2014
324071	1	324071_1	1	FALSE	TRUE	1	6	1999	Private	G	268.887657460802	0	1	1999
324071	2	324071_1	1	FALSE	TRUE	2	6	2014	Private	G	457.361198769122	0	1	2014
324075	1	324075_1	1	FALSE	TRUE	1	7	1999	Private	NA	78.5137088818027	0	1	1999
324075	2	324075_1	1	FALSE	TRUE	2	7	2014	Private	I	430.096901156586	0	1	2014
324106	2	324106_2	1	FALSE	FALSE	2	7	2014	Private	D	48.4435601122889	0	1	2014
325007	1	325007_1	1	FALSE	FALSE	1	2	1999	Private	D	229.416420463672	0	1	1999
325007	2	325007_2	1	FALSE	FALSE	2	2	2010	Private	D	293.133519865081	0	1	2010
325016	1	325016_1	1	FALSE	TRUE	1	2	1999	Private	NA	342.77247903734	0	1	1999
325016	2	325016_1	1	FALSE	TRUE	2	2	2011	Private	E	517.288937664929	0	1	2011
325020	1	325020_1	1	FALSE	FALSE	1	3	1999	Private	I	127.403054355129	0	1	1999
325022	1	325022_1	1	FALSE	TRUE	1	2	1999	Private	I	241.235868845759	0	1	1999
325022	2	325022_1	1	FALSE	TRUE	2	2	2010	Private	G	316.296450791533	0	1	2010
325023	1	325023_1	1	FALSE	FALSE	1	2	1999	Public	D	73.7796052262583	0	1	1999
325023	2	325023_2	0.93	FALSE	FALSE	2	2	2010	Private	D	142.541509120595	0	0.93	2010
325024	1	325024_1	1	FALSE	FALSE	1	2	1999	Private	I	559.1338778302	1	1	1999
325024	2	325024_2	0.72	FALSE	FALSE	2	2	2011	Private	I	455.54785295581	0	0.72	2011
325028	1	325028_1	1	FALSE	TRUE	1	3	1999	Private	NA	269.445182899283	0	1	1999
325028	2	325028_1	1	FALSE	TRUE	2	3	2011	Private	E	324.272875818232	0	1	2011
325029	1	325029_1	1	FALSE	TRUE	1	2	1999	Private	NA	105.416435295831	0	1	1999
325029	2	325029_1	0.93	FALSE	TRUE	2	2	2010	Private	D	132.726839474315	0	0.93	2010
325031	1	325031_1	1	FALSE	TRUE	1	2	1999	Private	NA	370.885021028653	0	1	1999
325031	2	325031_1	1	FALSE	TRUE	2	2	2011	Private	D	284.401963155309	0	1	2011
325036	2	325036_2	0.63	FALSE	FALSE	2	3	2011	Private	E	87.8037432398953	0	0.63	2011
325037	1	325037_1	1	FALSE	TRUE	1	2	1999	Private	I	368.567846836304	1	1	1999
325037	2	325037_1	1	FALSE	TRUE	2	2	2010	Private	I	423.971188477973	0	1	2010
325045	1	325045_1	1	FALSE	TRUE	1	2	1999	Private	NA	450.640392093499	0	1	1999
325045	2	325045_1	1	FALSE	TRUE	2	2	2010	Private	I	505.539812313098	0	1	2010
325051	2	325051_2	0.78	FALSE	FALSE	2	3	2011	Private	E	155.67414210907	0	0.78	2011
325055	1	325055_1	1	FALSE	TRUE	1	2	1999	Private	D	511.073591697049	0	1	1999
325055	2	325055_1	1	FALSE	TRUE	2	2	2010	Private	D	363.555573927424	0	1	2010
325058	1	325058_1	1	FALSE	FALSE	1	3	1999	Private	NA	241.378321472083	0	1	1999
325058	2	325058_2	1	FALSE	FALSE	2	3	2011	Private	I	396.134882512342	0	1	2011
325061	2	325061_2	1	FALSE	FALSE	2	2	2010	Private	I	346.516869525199	0	1	2010
325066	1	325066_1	1	FALSE	FALSE	1	3	1999	Private	D	346.535233188248	0	1	1999
325066	2	325066_2	0.77	FALSE	FALSE	2	3	2011	Private	D	191.572529711834	0	0.77	2011
325071	1	325071_1	1	FALSE	TRUE	1	2	1999	Private	D	32.0348863529994	0	1	1999
325071	2	325071_1	1	FALSE	TRUE	2	2	2010	Public	D	221.14473699392	0	1	2010
325073	2	325073_2	0.66	FALSE	FALSE	2	3	2011	Private	I	89.1438560339597	0	0.66	2011
325077	1	325077_1	1	FALSE	TRUE	1	2	1999	Private	NA	405.528724432376	0	1	1999
325077	2	325077_1	1	FALSE	TRUE	2	2	2010	Private	F	444.159444939426	0	1	2010
325078	1	325078_1	1	FALSE	TRUE	1	2	1999	Private	NA	357.117624799814	0	1	1999
325078	2	325078_1	1	FALSE	TRUE	2	2	2010	Private	E	388.182862808177	0	1	2010
325084	1	325084_1	1	FALSE	FALSE	1	3	1999	Private	G	356.926373772807	0	1	1999
325084	2	325084_2	0.75	FALSE	FALSE	2	3	2011	Private	I	330.493336487534	0	0.75	2011
325093	1	325093_1	1	FALSE	TRUE	1	2	1999	Public	NA	159.277051350037	0	1	1999
325093	2	325093_1	1	FALSE	TRUE	2	2	2011	Public	D	196.619118866918	0	1	2011
325101	1	325101_1	1	FALSE	TRUE	1	2	1999	Public	I	212.61021889744	0	1	1999
325101	2	325101_1	1	FALSE	TRUE	2	2	2011	Public	I	256.820459156338	0	1	2011
325114	2	325114_2	0.66	FALSE	FALSE	2	3	2011	Private	E	215.338667052931	0	0.66	2011
325126	1	325126_1	1	FALSE	FALSE	1	2	1999	Private	NA	449.609466882866	0	1	1999
325126	2	325126_2	1	FALSE	FALSE	2	2	2011	Private	I	328.298125555709	0	1	2011
325127	1	325127_1	1	FALSE	FALSE	1	2	1999	Public	NA	158.768199453267	1	1	1999
325127	2	325127_2	1	FALSE	FALSE	2	2	2011	Public	I	312.03544345007	0	1	2011
325141	2	325141_2	0.73	FALSE	FALSE	2	2	2011	Private	I	258.689933219896	0	0.73	2011
326001	1	326001_1	1	FALSE	TRUE	1	1	1999	Public	I	226.929089821815	0	1	1999
326001	2	326001_1	1	FALSE	TRUE	2	1	2009	Public	I	220.39406997595	0	1	2009
326006	1	326006_1	1	FALSE	FALSE	1	10	1999	Public	I	329.179738884473	1	1	1999
326006	2	326006_2	1	FALSE	FALSE	2	10	2017	Public	I	259.224263155746	1	1	2017
326009	1	326009_1	1	FALSE	TRUE	1	1	1999	Private	NA	108.272211453135	0	1	1999
326009	2	326009_1	1	FALSE	TRUE	2	1	2009	Public	I	267.38332316444	0	1	2009
326010	2	326010_2	1	FALSE	FALSE	2	1	2009	Public	I	285.753133902253	0	1	2009
326011	2	326011_2	1	FALSE	FALSE	2	1	2009	Public	I	209.618814154911	0	1	2009
326012	1	326012_1	1	FALSE	TRUE	1	1	1999	Public	NA	555.706010105196	0	1	1999
326012	2	326012_1	1	FALSE	TRUE	2	1	2009	Public	H	474.56139583224	0	1	2009
326013	1	326013_1	1	FALSE	FALSE	1	10	1999	Public	NA	309.003225815208	1	1	1999
326013	2	326013_2	1	FALSE	FALSE	2	10	2017	Public	I	391.120332425615	1	1	2017
326014	1	326014_1	1	FALSE	FALSE	1	10	1999	Public	NA	172.002404297659	1	1	1999
326014	2	326014_2	1	FALSE	FALSE	2	10	2017	Public	I	220.329473868008	1	1	2017
326016	1	326016_1	1	FALSE	TRUE	1	10	1999	Private	NA	323.072521737693	0	1	1999
326016	2	326016_1	1	FALSE	TRUE	2	10	2017	Private	I	272.82423547113	0	1	2017
326017	2	326017_2	1	FALSE	FALSE	2	1	2009	Public	I	283.281443851023	0	1	2009
326019	1	326019_1	1	FALSE	TRUE	1	1	1999	Public	I	300.348396361581	1	1	1999
326019	2	326019_1	1	FALSE	TRUE	2	1	2009	Public	I	308.882496455796	0	1	2009
326020	1	326020_1	1	FALSE	FALSE	1	1	1999	Public	I	248.340738745907	0	1	1999
326020	2	326020_2	1	FALSE	FALSE	2	1	2009	Public	I	389.927245096833	0	1	2009
326021	1	326021_1	1	FALSE	TRUE	1	10	1999	Public	H	279.073119644934	0	1	1999
326021	2	326021_1	1	FALSE	TRUE	2	10	2017	Public	I	415.237087150542	0	1	2017
326022	1	326022_1	1	FALSE	TRUE	1	10	1999	Public	H	348.151761509641	0	1	1999
326022	2	326022_1	1	FALSE	TRUE	2	10	2017	Private	H	302.755788960759	0	1	2017
326024	1	326024_1	1	FALSE	FALSE	1	10	1999	Private	E	45.9271504664194	0	1	1999
326024	2	326024_2	1	FALSE	FALSE	2	10	2017	Private	I	266.062071582724	0	1	2017
326025	1	326025_1	1	FALSE	TRUE	1	1	1999	Public	NA	521.358382286532	1	1	1999
326025	2	326025_1	1	FALSE	TRUE	2	1	2009	Public	I	515.750952647538	1	1	2009
326026	1	326026_1	1	FALSE	FALSE	1	1	1999	Public	NA	263.801971160134	0	1	1999
326026	2	326026_2	1	FALSE	FALSE	2	1	2009	Public	H	123.242178188264	0	1	2009
326027	1	326027_1	1	FALSE	TRUE	1	1	1999	Public	NA	712.027224161765	0	1	1999
326027	2	326027_1	1	FALSE	TRUE	2	1	2009	Public	I	773.478536593525	0	1	2009
326028	1	326028_1	1	FALSE	TRUE	1	1	1999	Public	NA	246.791777386955	0	1	1999
326028	2	326028_1	1	FALSE	TRUE	2	1	2009	Public	H	266.892076601887	0	1	2009
326029	1	326029_1	1	FALSE	TRUE	1	10	1999	Public	NA	455.419815564213	0	1	1999
326029	2	326029_1	1	FALSE	TRUE	2	10	2017	Public	I	430.339123599074	0	1	2017
326030	1	326030_1	1	FALSE	TRUE	1	10	1999	Public	NA	336.490879617738	0	1	1999
326030	2	326030_1	1	FALSE	TRUE	2	10	2017	Public	I	518.65248600122	0	1	2017
326034	1	326034_1	1	FALSE	TRUE	1	1	1999	Public	I	310.389571171422	0	1	1999
326034	2	326034_1	1	FALSE	TRUE	2	1	2009	Public	I	412.512377482918	0	1	2009
326035	1	326035_1	1	FALSE	TRUE	1	1	1998	Public	H	211.136075712557	0	1	1998
326035	2	326035_1	1	FALSE	TRUE	2	1	2009	Public	H	234.924561874664	0	1	2009
326036	1	326036_1	1	FALSE	FALSE	1	1	1999	Public	I	232.749208282251	0	1	1999
326036	2	326036_2	1	FALSE	FALSE	2	1	2009	Public	H	271.491007760672	0	1	2009
326037	1	326037_1	1	FALSE	TRUE	1	10	1999	Public	I	343.09259603761	0	1	1999
326037	2	326037_1	1	FALSE	TRUE	2	10	2017	Public	I	338.377411978988	0	1	2017
326038	1	326038_1	1	FALSE	TRUE	1	10	1999	Public	I	162.175161524144	0	1	1999
326038	2	326038_1	1	FALSE	TRUE	2	10	2017	Public	I	375.676572305015	0	1	2017
326041	1	326041_1	1	FALSE	TRUE	1	1	1999	Public	NA	339.31573028365	0	1	1999
326041	2	326041_1	1	FALSE	TRUE	2	1	2009	Public	I	434.416688887602	0	1	2009
326042	1	326042_1	1	FALSE	TRUE	1	1	1999	Public	NA	303.790273753499	0	1	1999
326042	2	326042_1	1	FALSE	TRUE	2	1	2009	Public	H	358.221550640683	0	1	2009
326043	1	326043_1	1	FALSE	FALSE	1	1	1999	Public	NA	197.576532196388	0	1	1999
326043	2	326043_2	1	FALSE	FALSE	2	1	2010	Public	G	169.302296247643	0	1	2010
326044	1	326044_1	1	FALSE	TRUE	1	1	1999	Public	NA	89.5568477870384	0	1	1999
326044	2	326044_1	1	FALSE	TRUE	2	1	2009	Public	D	169.545565706355	0	1	2009
326045	1	326045_1	1	FALSE	TRUE	1	10	1999	Private	NA	314.515131267117	0	1	1999
326045	2	326045_1	1	FALSE	TRUE	2	10	2017	Public	G	246.275530201903	0	1	2017
326051	1	326051_1	1	FALSE	FALSE	1	1	1999	Public	H	333.64386643359	0	1	1999
326051	2	326051_2	1	FALSE	FALSE	2	1	2009	Public	H	286.286150287661	0	1	2009
327046	1	327046_1	1	FALSE	TRUE	1	8	1999	Private	NA	385.523520433172	0	1	1999
327046	2	327046_1	1	FALSE	TRUE	2	8	2015	Private	D	864.949701573815	0	1	2015
327069	1	327069_1	1	FALSE	FALSE	1	8	1999	Private	D	461.660642379499	0	1	1999
327094	2	327094_2	0.69	FALSE	FALSE	2	8	2015	Private	D	179.927457058739	0	0.69	2015
328024	2	328024_2	1	FALSE	FALSE	2	6	2014	Private	D	69.3013966977735	0	1	2014
328071	1	328071_1	1	FALSE	FALSE	1	6	1999	Public	D	1.02243812487342	0	1	1999
328074	1	328074_1	1	FALSE	FALSE	1	7	1999	Public	NA	0	0	1	1999
328078	1	328078_1	1	FALSE	FALSE	1	6	1999	Private	NA	633.973395259971	0	1	1999
328078	2	328078_2	0.95	FALSE	FALSE	2	6	2014	Private	E	83.3684594597091	0	0.95	2014
328094	1	328094_1	1	FALSE	FALSE	1	6	1999	Private	NA	65.7292420249074	0	1	1999
328094	2	328094_2	0.56	FALSE	FALSE	2	6	2014	Private	B	665.47976996836	0	0.56	2014
331002	1	331002_1	1	FALSE	FALSE	1	5	1999	Public	G	213.571965264688	0	1	1999
331002	2	331002_2	0.58	FALSE	FALSE	2	5	2013	Public	G	638.561705513995	0	0.58	2013
331013	1	331013_1	1	FALSE	FALSE	1	4	1999	Private	NA	192.122241686222	0	1	1999
331041	1	331041_1	1	FALSE	FALSE	1	5	1999	Public	NA	281.939564048486	0	1	1999
331041	2	331041_2	1	FALSE	FALSE	2	5	2013	Public	I	37.3355323914139	0	1	2013
