code	count	cut	type	jaar
DS8145	10007	0.368559837	Onbebouwde ruimte	2013
FS4348	10004	0.279083818	Onbebouwde ruimte	2013
ES3546	10007	0.469626486	Onbebouwde ruimte	2013
ES8947	10004	0.424940109	Onbebouwde ruimte	2013
ES9224	10005	0.100194559	Onbebouwde ruimte	2013
FS4625	10002	0.245127603	Onbebouwde ruimte	2013
ES9124	10007	0.122791462	Onbebouwde ruimte	2013
FS4525	10001	0.538721919	Onbebouwde ruimte	2013
ES9024	10005	0.095831685	Onbebouwde ruimte	2013
FS4425	10000	0.356711566	Onbebouwde ruimte	2013
ES8924	10004	0.096093848	Onbebouwde ruimte	2013
FS4325	10002	0.276237041	Onbebouwde ruimte	2013
FS9626	9996	0.751813769	Onbebouwde ruimte	2013
ES8824	10004	0.167843461	Onbebouwde ruimte	2013
FS4225	10001	0.440766394	Onbebouwde ruimte	2013
FS9526	9996	0.37409988	Onbebouwde ruimte	2013
ES8724	10006	0.663331509	Onbebouwde ruimte	2013
FS9426	9998	0.197591141	Onbebouwde ruimte	2013
ES8624	10004	0.42196694	Onbebouwde ruimte	2013
ES8524	10006	0.563005745	Onbebouwde ruimte	2013
ES8424	10008	0.491770297	Onbebouwde ruimte	2013
ES2923	10007	0.848200023	Onbebouwde ruimte	2013
ES8324	10004	0.893456876	Onbebouwde ruimte	2013
FS3725	10004	0.325003803	Onbebouwde ruimte	2013
ES2823	10008	0.242825195	Onbebouwde ruimte	2013
ES8224	10004	0.519055426	Onbebouwde ruimte	2013
FS3625	10003	0.281306565	Onbebouwde ruimte	2013
ES2723	10007	0.303285301	Onbebouwde ruimte	2013
ES8124	10006	0.921815038	Onbebouwde ruimte	2013
FS3525	10003	0.313509613	Onbebouwde ruimte	2013
ES2623	10006	0.690619051	Onbebouwde ruimte	2013
ES8024	10004	0.355427623	Onbebouwde ruimte	2013
ES2523	10008	0.887407839	Onbebouwde ruimte	2013
ES7924	10008	0.743882298	Onbebouwde ruimte	2013
ES2423	10007	0.873800635	Onbebouwde ruimte	2013
ES7824	10006	0.376704365	Onbebouwde ruimte	2013
ES2323	10006	0.925466001	Onbebouwde ruimte	2013
FS4828	10003	0.951704919	Onbebouwde ruimte	2013
DS8525	10007	0.88316983	Onbebouwde ruimte	2013
ES3926	10006	0.484342456	Onbebouwde ruimte	2013
FS4728	10002	0.799383342	Onbebouwde ruimte	2013
DS8425	10006	0.781341493	Onbebouwde ruimte	2013
ES3826	10007	0.428905576	Onbebouwde ruimte	2013
FS4628	10001	0.822065175	Onbebouwde ruimte	2013
DS8325	10007	0.571966231	Onbebouwde ruimte	2013
ES3726	10007	0.423562169	Onbebouwde ruimte	2013
FS4528	10002	0.90898037	Onbebouwde ruimte	2013
ES9127	10004	0.017947271	Onbebouwde ruimte	2013
ES3626	10007	0.15004167	Onbebouwde ruimte	2013
FS4428	10002	0.513000548	Onbebouwde ruimte	2013
ES9027	10004	0.054492999	Onbebouwde ruimte	2013
ES3526	10007	0.19200401	Onbebouwde ruimte	2013
FS4328	10002	0.351066768	Onbebouwde ruimte	2013
ES8927	10004	0.149411559	Onbebouwde ruimte	2013
ES3426	10006	0.227390826	Onbebouwde ruimte	2013
FS4228	10004	0.371050537	Onbebouwde ruimte	2013
ES8827	10006	0.554098427	Onbebouwde ruimte	2013
ES3326	10007	0.462014526	Onbebouwde ruimte	2013
FS4128	10003	0.957175136	Onbebouwde ruimte	2013
ES8727	10004	0.351835549	Onbebouwde ruimte	2013
ES3226	10008	0.819094121	Onbebouwde ruimte	2013
FS4028	10003	0.943140745	Onbebouwde ruimte	2013
ES8627	10004	0.946155906	Onbebouwde ruimte	2013
ES3126	10006	0.549281418	Onbebouwde ruimte	2013
FS3928	10002	0.466082662	Onbebouwde ruimte	2013
ES8527	10007	0.858827412	Onbebouwde ruimte	2013
ES3026	10007	0.733818531	Onbebouwde ruimte	2013
FS3828	10001	0.368436933	Onbebouwde ruimte	2013
ES8427	10006	0.814046979	Onbebouwde ruimte	2013
ES2926	10007	0.83956784	Onbebouwde ruimte	2013
FS3728	10003	0.268103182	Onbebouwde ruimte	2013
ES8327	10006	0.8898471	Onbebouwde ruimte	2013
ES2826	10007	0.769818664	Onbebouwde ruimte	2013
ES8227	10004	0.96197629	Onbebouwde ruimte	2013
FS3628	10002	0.110163346	Onbebouwde ruimte	2013
ES2726	10008	0.837508142	Onbebouwde ruimte	2013
ES8127	10004	0.57463932	Onbebouwde ruimte	2013
FS3528	10004	0.293761104	Onbebouwde ruimte	2013
FS5839	10000	0.827373445	Onbebouwde ruimte	2013
ES5037	10008	0.665305316	Onbebouwde ruimte	2013
FS0438	10004	0.108626068	Onbebouwde ruimte	2013
DS9536	10008	0.844519734	Onbebouwde ruimte	2013
ES2656	10007	0.297433078	Onbebouwde ruimte	2013
ES8057	10007	0.058323219	Onbebouwde ruimte	2013
FS8759	9998	0.570333302	Onbebouwde ruimte	2013
DS7155	10008	0.524833381	Onbebouwde ruimte	2013
FS3358	10003	0.367293388	Onbebouwde ruimte	2013
ES2556	10008	0.406897753	Onbebouwde ruimte	2013
ES7957	10006	0.403988004	Onbebouwde ruimte	2013
FS8659	10000	0.921408057	Onbebouwde ruimte	2013
DS7055	10007	0.917888403	Onbebouwde ruimte	2013
FS3258	10004	0.238120705	Onbebouwde ruimte	2013
ES2456	10008	0.443415552	Onbebouwde ruimte	2013
ES7857	10004	0.364696234	Onbebouwde ruimte	2013
FS8559	9998	0.569847047	Onbebouwde ruimte	2013
FS3158	10004	0.58365953	Onbebouwde ruimte	2013
ES2356	10008	0.474305391	Onbebouwde ruimte	2013
ES7757	10007	0.275004119	Onbebouwde ruimte	2013
FS8459	9999	0.267287672	Onbebouwde ruimte	2013
FS3058	10004	0.501167178	Onbebouwde ruimte	2013
ES2256	10008	0.461081475	Onbebouwde ruimte	2013
ES7657	10008	0.819276571	Onbebouwde ruimte	2013
FS8359	10000	0.654293478	Onbebouwde ruimte	2013
FS2958	10004	0.291736692	Onbebouwde ruimte	2013
ES2156	10008	0.652707219	Onbebouwde ruimte	2013
ES7557	10006	0.574047208	Onbebouwde ruimte	2013
FS8259	10001	0.716583312	Onbebouwde ruimte	2013
FS2858	10004	0.10312032	Onbebouwde ruimte	2013
ES2056	10008	0.681832075	Onbebouwde ruimte	2013
ES7457	10008	0.205389604	Onbebouwde ruimte	2013
FS8159	9999	0.515665054	Onbebouwde ruimte	2013
FS2758	10004	0.283707976	Onbebouwde ruimte	2013
ES1956	10007	0.024557939	Onbebouwde ruimte	2013
ES7357	10007	0.115167826	Onbebouwde ruimte	2013
FS8059	9999	0.977231979	Onbebouwde ruimte	2013
FS2658	10003	0.387114435	Onbebouwde ruimte	2013
ES1856	10008	0.584544837	Onbebouwde ruimte	2013
ES7257	10005	0.005667697	Onbebouwde ruimte	2013
ES4380	10008	0.159169123	Onbebouwde ruimte	2013
FS5082	10002	0.424315482	Onbebouwde ruimte	2013
ES9681	10007	0.024343789	Onbebouwde ruimte	2013
ES4280	10007	0.540866196	Onbebouwde ruimte	2013
FS4982	10004	0.285351217	Onbebouwde ruimte	2013
ES9581	10006	4.05757e-06	Onbebouwde ruimte	2013
ES4180	10008	0.534762204	Onbebouwde ruimte	2013
FS4882	10002	0.350613952	Onbebouwde ruimte	2013
ES9481	10007	1.93864e-05	Onbebouwde ruimte	2013
ES4080	10008	0.315350771	Onbebouwde ruimte	2013
FS4782	10003	0.262574375	Onbebouwde ruimte	2013
ES9381	10007	0.000150625	Onbebouwde ruimte	2013
ES3980	10010	0.785955548	Onbebouwde ruimte	2013
FS4682	10004	0.573211849	Onbebouwde ruimte	2013
ES9281	10007	0.026277147	Onbebouwde ruimte	2013
ES3880	10008	0.548020363	Onbebouwde ruimte	2013
DS8734	10007	0.465143204	Onbebouwde ruimte	2013
FS4937	10003	0.485569805	Onbebouwde ruimte	2013
ES4135	10006	0.850311637	Onbebouwde ruimte	2013
DS8634	10008	0.647719324	Onbebouwde ruimte	2013
FS4837	10000	0.460424304	Onbebouwde ruimte	2013
ES4035	10006	0.869407833	Onbebouwde ruimte	2013
DS8534	10007	0.953861415	Onbebouwde ruimte	2013
FS4737	10003	0.457076788	Onbebouwde ruimte	2013
ES3935	10007	0.414447874	Onbebouwde ruimte	2013
DS8434	10007	0.861509204	Onbebouwde ruimte	2013
FS4637	10002	0.776006699	Onbebouwde ruimte	2013
ES3835	10008	0.736433566	Onbebouwde ruimte	2013
DS8334	10008	0.891367197	Onbebouwde ruimte	2013
FS4537	10001	0.352835178	Onbebouwde ruimte	2013
ES3735	10007	0.926527798	Onbebouwde ruimte	2013
ES2435	10006	0.328491122	Onbebouwde ruimte	2013
FS3237	10000	0.24601832	Onbebouwde ruimte	2013
ES7836	10005	0.778644025	Onbebouwde ruimte	2013
ES2335	10007	0.057849392	Onbebouwde ruimte	2013
FS3137	10004	0.881180763	Onbebouwde ruimte	2013
ES7736	10008	0.456408769	Onbebouwde ruimte	2013
FS8438	10000	0.24917157	Onbebouwde ruimte	2013
ES2235	10004	0.162989318	Onbebouwde ruimte	2013
FS3037	10004	0.889086187	Onbebouwde ruimte	2013
ES7636	10006	0.116762742	Onbebouwde ruimte	2013
FS8338	10000	0.976144135	Onbebouwde ruimte	2013
ES2135	10008	0.227737263	Onbebouwde ruimte	2013
FS2937	10003	0.214557201	Onbebouwde ruimte	2013
ES7536	10008	0.077089041	Onbebouwde ruimte	2013
FS8238	10000	0.944006562	Onbebouwde ruimte	2013
ES2035	10008	0.191032112	Onbebouwde ruimte	2013
FS2837	10002	0.753654957	Onbebouwde ruimte	2013
ES7436	10005	0.110512666	Onbebouwde ruimte	2013
FS8138	9999	0.340492725	Onbebouwde ruimte	2013
ES1935	10006	0.145239219	Onbebouwde ruimte	2013
FS2737	10003	0.570082605	Onbebouwde ruimte	2013
ES7336	10008	0.202646956	Onbebouwde ruimte	2013
FS8038	10000	0.801582932	Onbebouwde ruimte	2013
ES1835	10008	0.763789594	Onbebouwde ruimte	2013
FS2637	10004	0.301438093	Onbebouwde ruimte	2013
ES7236	10006	0.203695282	Onbebouwde ruimte	2013
FS7938	9999	0.652470589	Onbebouwde ruimte	2013
ES1735	10006	0.219686046	Onbebouwde ruimte	2013
FS2537	10004	0.421692073	Onbebouwde ruimte	2013
ES7136	10006	0.14545922	Onbebouwde ruimte	2013
FS7838	9999	0.598414898	Onbebouwde ruimte	2013
ES1635	10008	0.369549304	Onbebouwde ruimte	2013
FS2437	10004	0.388094902	Onbebouwde ruimte	2013
ES7036	10006	0.430553049	Onbebouwde ruimte	2013
FS7738	9999	0.062195372	Onbebouwde ruimte	2013
ES1535	10007	0.764218509	Onbebouwde ruimte	2013
FS2337	10002	0.534448087	Onbebouwde ruimte	2013
ES6936	10004	0.308431655	Onbebouwde ruimte	2013
FS7638	10000	0.11421334	Onbebouwde ruimte	2013
ES1435	10008	0.878578424	Onbebouwde ruimte	2013
FS2237	10003	0.44334814	Onbebouwde ruimte	2013
ES6836	10006	0.335269451	Onbebouwde ruimte	2013
FS7538	9999	0.333165318	Onbebouwde ruimte	2013
ES1335	10008	0.722207963	Onbebouwde ruimte	2013
FS2137	10004	0.01695079	Onbebouwde ruimte	2013
ES6736	10005	0.281324685	Onbebouwde ruimte	2013
FS7438	9999	0.102894522	Onbebouwde ruimte	2013
ES1235	10006	0.104026265	Onbebouwde ruimte	2013
ES7046	10006	0.436896563	Onbebouwde ruimte	2013
FS7748	9999	0.573053956	Onbebouwde ruimte	2013
ES1545	10008	0.783660591	Onbebouwde ruimte	2013
FS2347	10002	0.440581679	Onbebouwde ruimte	2013
ES6946	10005	0.085864544	Onbebouwde ruimte	2013
FS7648	10000	0.172289595	Onbebouwde ruimte	2013
ES1445	10007	0.813034952	Onbebouwde ruimte	2013
FS2247	10004	0.317295253	Onbebouwde ruimte	2013
ES6846	10004	0.0403108	Onbebouwde ruimte	2013
FS7548	9999	0.047808971	Onbebouwde ruimte	2013
ES1345	10008	0.463914841	Onbebouwde ruimte	2013
FS2147	10004	0.440857112	Onbebouwde ruimte	2013
ES6746	10004	0.305517524	Onbebouwde ruimte	2013
FS7448	10000	0.038036902	Onbebouwde ruimte	2013
ES1245	10008	0.245740891	Onbebouwde ruimte	2013
FS2047	10004	0.232267261	Onbebouwde ruimte	2013
ES6646	10006	0.284843385	Onbebouwde ruimte	2013
FS7348	10001	0.112695344	Onbebouwde ruimte	2013
ES1145	10008	0.441438466	Onbebouwde ruimte	2013
FS1947	10004	0.360802561	Onbebouwde ruimte	2013
ES6546	10006	0.322425693	Onbebouwde ruimte	2013
FS7248	10000	0.095720522	Onbebouwde ruimte	2013
ES1045	10008	0.761171877	Onbebouwde ruimte	2013
FS1847	10004	0.409386128	Onbebouwde ruimte	2013
ES6446	10007	0.406532645	Onbebouwde ruimte	2013
FS7148	10000	0.079811856	Onbebouwde ruimte	2013
ES0945	10008	0.176500946	Onbebouwde ruimte	2013
FS1747	10004	0.769698203	Onbebouwde ruimte	2013
ES6346	10007	0.442867875	Onbebouwde ruimte	2013
FS7048	10000	0.339823395	Onbebouwde ruimte	2013
ES0845	10007	0.009675937	Onbebouwde ruimte	2013
FS1647	10004	0.522379875	Onbebouwde ruimte	2013
ES6246	10006	0.637805581	Onbebouwde ruimte	2013
FS6948	10001	0.566222668	Onbebouwde ruimte	2013
ES0745	10007	0.013495882	Onbebouwde ruimte	2013
FS1547	10004	0.651757777	Onbebouwde ruimte	2013
ES6146	10007	0.383523405	Onbebouwde ruimte	2013
FS6848	10001	0.673645675	Onbebouwde ruimte	2013
ES0645	10007	0.564801812	Onbebouwde ruimte	2013
ES2438	10007	0.100759834	Onbebouwde ruimte	2013
FS3240	10001	0.483436227	Onbebouwde ruimte	2013
ES7839	10006	0.789491892	Onbebouwde ruimte	2013
FS8541	10000	0.054150671	Onbebouwde ruimte	2013
ES2338	10006	0.058651458	Onbebouwde ruimte	2013
FS3140	10004	0.430665404	Onbebouwde ruimte	2013
ES7739	10004	0.526612878	Onbebouwde ruimte	2013
FS8441	9998	0.659151137	Onbebouwde ruimte	2013
ES2238	10007	0.663435578	Onbebouwde ruimte	2013
FS3040	10004	0.471730053	Onbebouwde ruimte	2013
ES7639	10006	0.383099258	Onbebouwde ruimte	2013
FS8341	9998	0.985451877	Onbebouwde ruimte	2013
ES2138	10008	0.8532781	Onbebouwde ruimte	2013
FS2940	10003	0.306961209	Onbebouwde ruimte	2013
ES7539	10004	0.356639504	Onbebouwde ruimte	2013
FS8241	10000	0.713817418	Onbebouwde ruimte	2013
ES2038	10007	0.77790904	Onbebouwde ruimte	2013
FS2840	10003	0.424085081	Onbebouwde ruimte	2013
ES7439	10006	0.046273261	Onbebouwde ruimte	2013
FS8141	9998	0.944778562	Onbebouwde ruimte	2013
FS0969	10006	0.397433281	Onbebouwde ruimte	2013
ES0167	10008	0.34389624	Onbebouwde ruimte	2013
ES5568	10008	0.003460511	Onbebouwde ruimte	2013
FS6270	10002	0.418724477	Onbebouwde ruimte	2013
FS0869	10005	0.833152473	Onbebouwde ruimte	2013
ES0067	10009	0.583444595	Onbebouwde ruimte	2013
ES5468	10008	0.020443795	Onbebouwde ruimte	2013
FS6170	10001	0.587825239	Onbebouwde ruimte	2013
FS0769	10006	0.821793199	Onbebouwde ruimte	2013
DS9967	10008	0.194121927	Onbebouwde ruimte	2013
ES5368	10008	0.251607269	Onbebouwde ruimte	2013
FS6070	10002	0.531991541	Onbebouwde ruimte	2013
FS0669	10005	0.626491368	Onbebouwde ruimte	2013
DS9867	10007	0.073614493	Onbebouwde ruimte	2013
ES5268	10008	0.245727509	Onbebouwde ruimte	2013
FS5970	10002	0.485900581	Onbebouwde ruimte	2013
FS0569	10006	0.163079113	Onbebouwde ruimte	2013
DS9767	10008	0.065512225	Onbebouwde ruimte	2013
ES5168	10007	0.347077787	Onbebouwde ruimte	2013
FS5870	10002	0.112021461	Onbebouwde ruimte	2013
FS0469	10005	0.031432096	Onbebouwde ruimte	2013
DS9667	10010	0.388046265	Onbebouwde ruimte	2013
ES5068	10008	0.904500723	Onbebouwde ruimte	2013
FS5770	10003	0.680713713	Onbebouwde ruimte	2013
DS9567	10008	0.138333589	Onbebouwde ruimte	2013
FS0369	10006	0.081182636	Onbebouwde ruimte	2013
ES4968	10008	0.594145179	Onbebouwde ruimte	2013
FS5670	10002	0.867705047	Onbebouwde ruimte	2013
DS9467	10009	0.776963711	Onbebouwde ruimte	2013
FS0269	10006	0.010048781	Onbebouwde ruimte	2013
ES4868	10008	0.784444332	Onbebouwde ruimte	2013
FS5570	10002	0.887374878	Onbebouwde ruimte	2013
DS9367	10008	0.890612423	Onbebouwde ruimte	2013
FS0169	10006	0.007175275	Onbebouwde ruimte	2013
ES4768	10008	0.923551023	Onbebouwde ruimte	2013
FS5470	10002	0.829026639	Onbebouwde ruimte	2013
DS9267	10007	0.876418769	Onbebouwde ruimte	2013
FS0069	10004	0.094050869	Onbebouwde ruimte	2013
ES4668	10008	0.427195132	Onbebouwde ruimte	2013
FS5370	10002	0.705460191	Onbebouwde ruimte	2013
DS9167	10008	0.765039742	Onbebouwde ruimte	2013
ES9969	10007	0.008162136	Onbebouwde ruimte	2013
ES4568	10008	0.853832483	Onbebouwde ruimte	2013
FS5270	10004	0.168235272	Onbebouwde ruimte	2013
DS9067	10009	0.709119856	Onbebouwde ruimte	2013
ES9869	10005	0.089352094	Onbebouwde ruimte	2013
ES4468	10007	0.938885272	Onbebouwde ruimte	2013
FS5170	10002	0.103559941	Onbebouwde ruimte	2013
DS8967	10009	0.471694648	Onbebouwde ruimte	2013
ES9769	10007	0.018026043	Onbebouwde ruimte	2013
ES4368	10008	0.614932001	Onbebouwde ruimte	2013
FS7973	10000	0.363805592	Onbebouwde ruimte	2013
FS2572	10004	0.894936562	Onbebouwde ruimte	2013
ES1770	10007	0.53584373	Onbebouwde ruimte	2013
ES7171	10007	0.382005751	Onbebouwde ruimte	2013
FS7873	10000	0.642625868	Onbebouwde ruimte	2013
FS2472	10004	0.831680298	Onbebouwde ruimte	2013
ES1670	10009	0.065665789	Onbebouwde ruimte	2013
ES7071	10006	0.605184197	Onbebouwde ruimte	2013
FS7773	10000	0.84181881	Onbebouwde ruimte	2013
FS2372	10004	0.351016939	Onbebouwde ruimte	2013
ES1570	10008	0.0075617	Onbebouwde ruimte	2013
ES6971	10007	0.782323599	Onbebouwde ruimte	2013
FS7673	10001	0.198411718	Onbebouwde ruimte	2013
FS2272	10004	0.405653834	Onbebouwde ruimte	2013
ES1470	10008	0.011517606	Onbebouwde ruimte	2013
ES6871	10007	0.767081261	Onbebouwde ruimte	2013
FS7573	10001	0.495138854	Onbebouwde ruimte	2013
FS2172	10004	0.040390387	Onbebouwde ruimte	2013
ES1370	10009	0.093147866	Onbebouwde ruimte	2013
ES6771	10008	0.650032878	Onbebouwde ruimte	2013
ES8122	10004	0.901189864	Onbebouwde ruimte	2013
ES2621	10007	0.374967903	Onbebouwde ruimte	2013
ES4221	10008	0.009342056	Onbebouwde ruimte	2013
GS0424	9998	0.451929897	Onbebouwde ruimte	2013
ES9622	10004	0.240322202	Onbebouwde ruimte	2013
FS5023	10000	0.220792919	Onbebouwde ruimte	2013
DS8720	10007	0.778395116	Onbebouwde ruimte	2013
ES4121	10005	0.025688278	Onbebouwde ruimte	2013
GS0324	9996	0.420009881	Onbebouwde ruimte	2013
ES9522	10005	0.027678045	Onbebouwde ruimte	2013
FS4923	10003	0.48189947	Onbebouwde ruimte	2013
ES8022	10006	0.456432611	Onbebouwde ruimte	2013
ES2521	10006	0.74691397	Onbebouwde ruimte	2013
ES7922	10004	0.867531538	Onbebouwde ruimte	2013
ES2421	10007	0.611736	Onbebouwde ruimte	2013
ES7822	10008	0.918562591	Onbebouwde ruimte	2013
ES2321	10008	0.774734735	Onbebouwde ruimte	2013
ES7722	10006	0.36092335	Onbebouwde ruimte	2013
ES7622	10004	0.897018552	Onbebouwde ruimte	2013
ES7522	10006	0.949860156	Onbebouwde ruimte	2013
ES7422	10004	0.908226907	Onbebouwde ruimte	2013
ES7322	10008	0.956110358	Onbebouwde ruimte	2013
ES7222	10006	0.519253433	Onbebouwde ruimte	2013
ES7122	10006	0.641836584	Onbebouwde ruimte	2013
ES7022	10004	0.487951547	Onbebouwde ruimte	2013
ES6922	10007	0.29210788	Onbebouwde ruimte	2013
ES6822	10006	0.096796796	Onbebouwde ruimte	2013
FS7624	10000	0.61176151	Onbebouwde ruimte	2013
ES6722	10007	0.453212708	Onbebouwde ruimte	2013
FS7524	9998	0.595602274	Onbebouwde ruimte	2013
ES6622	10004	0.200040534	Onbebouwde ruimte	2013
FS7424	9997	0.956379712	Onbebouwde ruimte	2013
ES6522	10008	0.224145174	Onbebouwde ruimte	2013
FS7324	10000	0.961772501	Onbebouwde ruimte	2013
ES6422	10006	0.169070438	Onbebouwde ruimte	2013
FS7224	10000	0.527371466	Onbebouwde ruimte	2013
ES1434	10006	0.797863543	Onbebouwde ruimte	2013
FS2236	10003	0.138052985	Onbebouwde ruimte	2013
ES6835	10007	0.773088515	Onbebouwde ruimte	2013
FS7537	9999	0.093676083	Onbebouwde ruimte	2013
ES1334	10006	0.620445549	Onbebouwde ruimte	2013
FS2136	10003	0.047243886	Onbebouwde ruimte	2013
ES6735	10005	0.413656443	Onbebouwde ruimte	2013
FS7437	9999	0.371565491	Onbebouwde ruimte	2013
ES1234	10008	0.447609127	Onbebouwde ruimte	2013
FS2036	10004	0.023347683	Onbebouwde ruimte	2013
ES6635	10006	0.953956664	Onbebouwde ruimte	2013
FS7337	10000	0.781279504	Onbebouwde ruimte	2013
ES1134	10008	0.860124707	Onbebouwde ruimte	2013
FS1936	10004	0.015439626	Onbebouwde ruimte	2013
ES6535	10004	0.893990874	Onbebouwde ruimte	2013
FS7237	9999	0.570985198	Onbebouwde ruimte	2013
ES1034	10008	0.467998892	Onbebouwde ruimte	2013
FS1836	10003	0.090105683	Onbebouwde ruimte	2013
ES6435	10007	0.464307755	Onbebouwde ruimte	2013
FS7137	10001	0.848893225	Onbebouwde ruimte	2013
ES0934	10007	0.235683233	Onbebouwde ruimte	2013
FS1736	10004	0.110366188	Onbebouwde ruimte	2013
ES6335	10007	0.893911898	Onbebouwde ruimte	2013
FS7037	10000	0.347688407	Onbebouwde ruimte	2013
ES0834	10007	0.226853758	Onbebouwde ruimte	2013
FS1636	10004	0.175502479	Onbebouwde ruimte	2013
ES6235	10007	0.668217421	Onbebouwde ruimte	2013
ES0734	10008	0.359260976	Onbebouwde ruimte	2013
FS6937	10000	0.817000329	Onbebouwde ruimte	2013
ES6135	10007	0.888252616	Onbebouwde ruimte	2013
FS1536	10003	0.17328392	Onbebouwde ruimte	2013
ES0634	10007	0.842686415	Onbebouwde ruimte	2013
FS6837	10000	0.480147302	Onbebouwde ruimte	2013
ES6035	10005	0.894280136	Onbebouwde ruimte	2013
FS1436	10004	0.260778278	Onbebouwde ruimte	2013
ES0534	10008	0.39807573	Onbebouwde ruimte	2013
FS6737	10001	0.154722214	Onbebouwde ruimte	2013
ES5935	10006	0.408337712	Onbebouwde ruimte	2013
FS1336	10004	0.766519964	Onbebouwde ruimte	2013
ES0434	10008	0.855495691	Onbebouwde ruimte	2013
FS6637	10000	0.868745029	Onbebouwde ruimte	2013
ES5835	10007	0.57595557	Onbebouwde ruimte	2013
FS1236	10004	0.455521524	Onbebouwde ruimte	2013
ES0334	10007	0.863551736	Onbebouwde ruimte	2013
FS6537	10000	0.425981343	Onbebouwde ruimte	2013
ES5735	10006	0.004151819	Onbebouwde ruimte	2013
FS1136	10004	0.624961674	Onbebouwde ruimte	2013
ES0234	10008	0.532747269	Onbebouwde ruimte	2013
FS6437	10001	0.26107958	Onbebouwde ruimte	2013
ES5635	10008	0.104458787	Onbebouwde ruimte	2013
FS1036	10004	0.389260232	Onbebouwde ruimte	2013
ES0134	10008	0.808003604	Onbebouwde ruimte	2013
FS6337	10000	0.305640608	Onbebouwde ruimte	2013
ES5535	10007	0.247075364	Onbebouwde ruimte	2013
FS0936	10004	0.392082483	Onbebouwde ruimte	2013
ES0034	10007	0.351837009	Onbebouwde ruimte	2013
FS6237	10000	0.354455531	Onbebouwde ruimte	2013
ES5435	10005	0.618383467	Onbebouwde ruimte	2013
FS0836	10005	0.274702609	Onbebouwde ruimte	2013
DS9934	10007	0.829886794	Onbebouwde ruimte	2013
FS6137	10000	0.421010911	Onbebouwde ruimte	2013
ES5335	10006	0.27545619	Onbebouwde ruimte	2013
FS0736	10005	0.217110902	Onbebouwde ruimte	2013
DS9834	10007	0.777908862	Onbebouwde ruimte	2013
FS6037	10002	0.587296724	Onbebouwde ruimte	2013
ES5235	10008	0.702569425	Onbebouwde ruimte	2013
FS0636	10004	0.142036423	Onbebouwde ruimte	2013
DS9734	10007	0.391364515	Onbebouwde ruimte	2013
FS5937	10001	0.197856694	Onbebouwde ruimte	2013
ES5135	10006	0.420908988	Onbebouwde ruimte	2013
FS0536	10004	0.036756724	Onbebouwde ruimte	2013
DS9634	10007	0.234659582	Onbebouwde ruimte	2013
FS5837	10001	0.341517001	Onbebouwde ruimte	2013
ES5035	10008	0.79238075	Onbebouwde ruimte	2013
FS0436	10004	0.079982243	Onbebouwde ruimte	2013
DS9534	10008	0.589527786	Onbebouwde ruimte	2013
FS5737	10001	0.422839344	Onbebouwde ruimte	2013
ES4935	10006	0.546574473	Onbebouwde ruimte	2013
FS0336	10005	0.030773384	Onbebouwde ruimte	2013
DS9434	10008	0.387584716	Onbebouwde ruimte	2013
ES7023	10006	0.907283485	Onbebouwde ruimte	2013
ES9119	10006	0.738984942	Onbebouwde ruimte	2013
ES9019	10004	0.845510006	Onbebouwde ruimte	2013
ES8919	10004	0.195887893	Onbebouwde ruimte	2013
ES8819	10006	0.120539933	Onbebouwde ruimte	2013
ES8719	10007	0.266215384	Onbebouwde ruimte	2013
ES8619	10004	0.11094261	Onbebouwde ruimte	2013
ES8519	10004	0.189784661	Onbebouwde ruimte	2013
ES8419	10006	0.201015875	Onbebouwde ruimte	2013
ES8319	10006	0.680236101	Onbebouwde ruimte	2013
ES7919	10007	0.925951004	Onbebouwde ruimte	2013
ES7819	10006	0.929702461	Onbebouwde ruimte	2013
FS5632	10000	0.234356299	Onbebouwde ruimte	2013
ES4830	10006	0.27115646	Onbebouwde ruimte	2013
DS9329	10007	0.411588043	Onbebouwde ruimte	2013
FS5532	10000	0.055679951	Onbebouwde ruimte	2013
ES4730	10007	0.895613968	Onbebouwde ruimte	2013
