X	Y	IDPlots
106942.2	198179.8	146153
107942.2	198179.8	146154
108942.2	198179.8	146155
109942.2	198179.8	146156
110942.2	198179.8	146157
111942.2	198179.8	146158
112942.2	198179.8	146159
113942.2	198179.8	146160
114942.2	207679.8	147001
115942.2	207679.8	147002
116942.2	207679.8	147003
117942.2	207679.8	147004
118942.2	207679.8	147005
119942.2	207679.8	147006
120942.2	207679.8	147007
121942.2	207679.8	147008
114942.2	207179.8	147009
115942.2	207179.8	147010
116942.2	207179.8	147011
117942.2	207179.8	147012
118942.2	207179.8	147013
119942.2	207179.8	147014
120942.2	207179.8	147015
121942.2	207179.8	147016
114942.2	206679.8	147017
115942.2	206679.8	147018
116942.2	206679.8	147019
117942.2	206679.8	147020
118942.2	206679.8	147021
119942.2	206679.8	147022
120942.2	206679.8	147023
121942.2	206679.8	147024
114942.2	206179.8	147025
115942.2	206179.8	147026
116942.2	206179.8	147027
117942.2	206179.8	147028
118942.2	206179.8	147029
119942.2	206179.8	147030
120942.2	206179.8	147031
121942.2	206179.8	147032
114942.2	205679.8	147033
115942.2	205679.8	147034
116942.2	205679.8	147035
117942.2	205679.8	147036
118942.2	205679.8	147037
119942.2	205679.8	147038
120942.2	205679.8	147039
121942.2	205679.8	147040
114942.2	205179.8	147041
115942.2	205179.8	147042
116942.2	205179.8	147043
117942.2	205179.8	147044
118942.2	205179.8	147045
119942.2	205179.8	147046
120942.2	205179.8	147047
121942.2	205179.8	147048
114942.2	204679.8	147049
115942.2	204679.8	147050
116942.2	204679.8	147051
117942.2	204679.8	147052
118942.2	204679.8	147053
119942.2	204679.8	147054
120942.2	204679.8	147055
121942.2	204679.8	147056
114942.2	204179.8	147057
115942.2	204179.8	147058
116942.2	204179.8	147059
117942.2	204179.8	147060
118942.2	204179.8	147061
119942.2	204179.8	147062
120942.2	204179.8	147063
121942.2	204179.8	147064
114942.2	203679.8	147065
115942.2	203679.8	147066
116942.2	203679.8	147067
117942.2	203679.8	147068
118942.2	203679.8	147069
119942.2	203679.8	147070
120942.2	203679.8	147071
121942.2	203679.8	147072
114942.2	203179.8	147073
115942.2	203179.8	147074
116942.2	203179.8	147075
117942.2	203179.8	147076
118942.2	203179.8	147077
119942.2	203179.8	147078
120942.2	203179.8	147079
121942.2	203179.8	147080
114942.2	202679.8	147081
115942.2	202679.8	147082
116942.2	202679.8	147083
117942.2	202679.8	147084
118942.2	202679.8	147085
119942.2	202679.8	147086
120942.2	202679.8	147087
121942.2	202679.8	147088
114942.2	202179.8	147089
115942.2	202179.8	147090
116942.2	202179.8	147091
117942.2	202179.8	147092
118942.2	202179.8	147093
119942.2	202179.8	147094
120942.2	202179.8	147095
121942.2	202179.8	147096
114942.2	201679.8	147097
115942.2	201679.8	147098
116942.2	201679.8	147099
117942.2	201679.8	147100
118942.2	201679.8	147101
119942.2	201679.8	147102
120942.2	201679.8	147103
121942.2	201679.8	147104
114942.2	201179.8	147105
115942.2	201179.8	147106
116942.2	201179.8	147107
117942.2	201179.8	147108
118942.2	201179.8	147109
119942.2	201179.8	147110
120942.2	201179.8	147111
121942.2	201179.8	147112
114942.2	200679.8	147113
115942.2	200679.8	147114
116942.2	200679.8	147115
117942.2	200679.8	147116
118942.2	200679.8	147117
119942.2	200679.8	147118
120942.2	200679.8	147119
121942.2	200679.8	147120
114942.2	200179.8	147121
115942.2	200179.8	147122
116942.2	200179.8	147123
117942.2	200179.8	147124
118942.2	200179.8	147125
119942.2	200179.8	147126
120942.2	200179.8	147127
121942.2	200179.8	147128
114942.2	199679.8	147129
115942.2	199679.8	147130
116942.2	199679.8	147131
117942.2	199679.8	147132
118942.2	199679.8	147133
119942.2	199679.8	147134
120942.2	199679.8	147135
121942.2	199679.8	147136
114942.2	199179.8	147137
115942.2	199179.8	147138
116942.2	199179.8	147139
117942.2	199179.8	147140
118942.2	199179.8	147141
119942.2	199179.8	147142
120942.2	199179.8	147143
121942.2	199179.8	147144
114942.2	198679.8	147145
115942.2	198679.8	147146
116942.2	198679.8	147147
117942.2	198679.8	147148
118942.2	198679.8	147149
119942.2	198679.8	147150
120942.2	198679.8	147151
121942.2	198679.8	147152
114942.2	198179.8	147153
115942.2	198179.8	147154
116942.2	198179.8	147155
117942.2	198179.8	147156
118942.2	198179.8	147157
119942.2	198179.8	147158
120942.2	198179.8	147159
121942.2	198179.8	147160
122942.2	207679.8	148001
123942.2	207679.8	148002
124942.2	207679.8	148003
125942.2	207679.8	148004
126942.2	207679.8	148005
127942.2	207679.8	148006
128942.2	207679.8	148007
129942.2	207679.8	148008
122942.2	207179.8	148009
123942.2	207179.8	148010
124942.2	207179.8	148011
125942.2	207179.8	148012
126942.2	207179.8	148013
127942.2	207179.8	148014
128942.2	207179.8	148015
129942.2	207179.8	148016
122942.2	206679.8	148017
123942.2	206679.8	148018
124942.2	206679.8	148019
125942.2	206679.8	148020
126942.2	206679.8	148021
127942.2	206679.8	148022
128942.2	206679.8	148023
129942.2	206679.8	148024
122942.2	206179.8	148025
123942.2	206179.8	148026
124942.2	206179.8	148027
125942.2	206179.8	148028
126942.2	206179.8	148029
127942.2	206179.8	148030
128942.2	206179.8	148031
129942.2	206179.8	148032
122942.2	205679.8	148033
123942.2	205679.8	148034
124942.2	205679.8	148035
125942.2	205679.8	148036
126942.2	205679.8	148037
127942.2	205679.8	148038
128942.2	205679.8	148039
129942.2	205679.8	148040
122942.2	205179.8	148041
123942.2	205179.8	148042
124942.2	205179.8	148043
125942.2	205179.8	148044
126942.2	205179.8	148045
127942.2	205179.8	148046
128942.2	205179.8	148047
129942.2	205179.8	148048
122942.2	204679.8	148049
123942.2	204679.8	148050
124942.2	204679.8	148051
125942.2	204679.8	148052
126942.2	204679.8	148053
127942.2	204679.8	148054
128942.2	204679.8	148055
129942.2	204679.8	148056
122942.2	204179.8	148057
123942.2	204179.8	148058
124942.2	204179.8	148059
125942.2	204179.8	148060
126942.2	204179.8	148061
127942.2	204179.8	148062
128942.2	204179.8	148063
129942.2	204179.8	148064
122942.2	203679.8	148065
123942.2	203679.8	148066
124942.2	203679.8	148067
125942.2	203679.8	148068
126942.2	203679.8	148069
127942.2	203679.8	148070
128942.2	203679.8	148071
129942.2	203679.8	148072
122942.2	203179.8	148073
123942.2	203179.8	148074
124942.2	203179.8	148075
125942.2	203179.8	148076
126942.2	203179.8	148077
127942.2	203179.8	148078
128942.2	203179.8	148079
129942.2	203179.8	148080
122942.2	202679.8	148081
123942.2	202679.8	148082
124942.2	202679.8	148083
125942.2	202679.8	148084
126942.2	202679.8	148085
127942.2	202679.8	148086
128942.2	202679.8	148087
129942.2	202679.8	148088
122942.2	202179.8	148089
123942.2	202179.8	148090
124942.2	202179.8	148091
125942.2	202179.8	148092
126942.2	202179.8	148093
127942.2	202179.8	148094
128942.2	202179.8	148095
129942.2	202179.8	148096
122942.2	201679.8	148097
123942.2	201679.8	148098
124942.2	201679.8	148099
125942.2	201679.8	148100
126942.2	201679.8	148101
127942.2	201679.8	148102
128942.2	201679.8	148103
129942.2	201679.8	148104
122942.2	201179.8	148105
123942.2	201179.8	148106
124942.2	201179.8	148107
125942.2	201179.8	148108
126942.2	201179.8	148109
127942.2	201179.8	148110
128942.2	201179.8	148111
129942.2	201179.8	148112
122942.2	200679.8	148113
123942.2	200679.8	148114
124942.2	200679.8	148115
125942.2	200679.8	148116
126942.2	200679.8	148117
127942.2	200679.8	148118
128942.2	200679.8	148119
129942.2	200679.8	148120
122942.2	200179.8	148121
123942.2	200179.8	148122
124942.2	200179.8	148123
125942.2	200179.8	148124
126942.2	200179.8	148125
127942.2	200179.8	148126
128942.2	200179.8	148127
129942.2	200179.8	148128
122942.2	199679.8	148129
123942.2	199679.8	148130
124942.2	199679.8	148131
125942.2	199679.8	148132
126942.2	199679.8	148133
127942.2	199679.8	148134
128942.2	199679.8	148135
129942.2	199679.8	148136
122942.2	199179.8	148137
123942.2	199179.8	148138
124942.2	199179.8	148139
125942.2	199179.8	148140
126942.2	199179.8	148141
127942.2	199179.8	148142
128942.2	199179.8	148143
129942.2	199179.8	148144
122942.2	198679.8	148145
123942.2	198679.8	148146
124942.2	198679.8	148147
125942.2	198679.8	148148
126942.2	198679.8	148149
127942.2	198679.8	148150
128942.2	198679.8	148151
129942.2	198679.8	148152
122942.2	198179.8	148153
123942.2	198179.8	148154
124942.2	198179.8	148155
125942.2	198179.8	148156
126942.2	198179.8	148157
127942.2	198179.8	148158
128942.2	198179.8	148159
129942.2	198179.8	148160
132942.2	217679.8	151003
133942.2	217679.8	151004
134942.2	217679.8	151005
135942.2	217679.8	151006
136942.2	217679.8	151007
137942.2	217679.8	151008
131942.2	217179.8	151010
132942.2	217179.8	151011
133942.2	217179.8	151012
134942.2	217179.8	151013
135942.2	217179.8	151014
136942.2	217179.8	151015
137942.2	217179.8	151016
130942.2	216679.8	151017
131942.2	216679.8	151018
132942.2	216679.8	151019
133942.2	216679.8	151020
134942.2	216679.8	151021
135942.2	216679.8	151022
136942.2	216679.8	151023
137942.2	216679.8	151024
130942.2	216179.8	151025
131942.2	216179.8	151026
132942.2	216179.8	151027
133942.2	216179.8	151028
134942.2	216179.8	151029
135942.2	216179.8	151030
136942.2	216179.8	151031
137942.2	216179.8	151032
130942.2	215679.8	151033
131942.2	215679.8	151034
132942.2	215679.8	151035
133942.2	215679.8	151036
134942.2	215679.8	151037
135942.2	215679.8	151038
136942.2	215679.8	151039
137942.2	215679.8	151040
130942.2	215179.8	151041
131942.2	215179.8	151042
132942.2	215179.8	151043
133942.2	215179.8	151044
134942.2	215179.8	151045
135942.2	215179.8	151046
136942.2	215179.8	151047
137942.2	215179.8	151048
130942.2	214679.8	151049
131942.2	214679.8	151050
132942.2	214679.8	151051
133942.2	214679.8	151052
134942.2	214679.8	151053
135942.2	214679.8	151054
136942.2	214679.8	151055
137942.2	214679.8	151056
130942.2	214179.8	151057
131942.2	214179.8	151058
132942.2	214179.8	151059
133942.2	214179.8	151060
134942.2	214179.8	151061
135942.2	214179.8	151062
136942.2	214179.8	151063
137942.2	214179.8	151064
130942.2	213679.8	151065
131942.2	213679.8	151066
132942.2	213679.8	151067
133942.2	213679.8	151068
134942.2	213679.8	151069
135942.2	213679.8	151070
136942.2	213679.8	151071
137942.2	213679.8	151072
130942.2	213179.8	151073
131942.2	213179.8	151074
132942.2	213179.8	151075
133942.2	213179.8	151076
134942.2	213179.8	151077
135942.2	213179.8	151078
136942.2	213179.8	151079
137942.2	213179.8	151080
130942.2	212679.8	151081
131942.2	212679.8	151082
132942.2	212679.8	151083
133942.2	212679.8	151084
134942.2	212679.8	151085
135942.2	212679.8	151086
136942.2	212679.8	151087
137942.2	212679.8	151088
130942.2	212179.8	151089
131942.2	212179.8	151090
132942.2	212179.8	151091
133942.2	212179.8	151092
134942.2	212179.8	151093
135942.2	212179.8	151094
136942.2	212179.8	151095
137942.2	212179.8	151096
130942.2	211679.8	151097
131942.2	211679.8	151098
132942.2	211679.8	151099
133942.2	211679.8	151100
134942.2	211679.8	151101
135942.2	211679.8	151102
136942.2	211679.8	151103
137942.2	211679.8	151104
130942.2	211179.8	151105
131942.2	211179.8	151106
132942.2	211179.8	151107
133942.2	211179.8	151108
134942.2	211179.8	151109
135942.2	211179.8	151110
136942.2	211179.8	151111
137942.2	211179.8	151112
130942.2	210679.8	151113
131942.2	210679.8	151114
132942.2	210679.8	151115
133942.2	210679.8	151116
134942.2	210679.8	151117
135942.2	210679.8	151118
136942.2	210679.8	151119
137942.2	210679.8	151120
130942.2	210179.8	151121
131942.2	210179.8	151122
132942.2	210179.8	151123
133942.2	210179.8	151124
134942.2	210179.8	151125
135942.2	210179.8	151126
136942.2	210179.8	151127
137942.2	210179.8	151128
130942.2	209679.8	151129
131942.2	209679.8	151130
132942.2	209679.8	151131
133942.2	209679.8	151132
134942.2	209679.8	151133
135942.2	209679.8	151134
136942.2	209679.8	151135
137942.2	209679.8	151136
130942.2	209179.8	151137
131942.2	209179.8	151138
132942.2	209179.8	151139
133942.2	209179.8	151140
134942.2	209179.8	151141
135942.2	209179.8	151142
136942.2	209179.8	151143
137942.2	209179.8	151144
130942.2	208679.8	151145
131942.2	208679.8	151146
132942.2	208679.8	151147
133942.2	208679.8	151148
134942.2	208679.8	151149
135942.2	208679.8	151150
136942.2	208679.8	151151
137942.2	208679.8	151152
130942.2	208179.8	151153
131942.2	208179.8	151154
132942.2	208179.8	151155
133942.2	208179.8	151156
134942.2	208179.8	151157
135942.2	208179.8	151158
136942.2	208179.8	151159
137942.2	208179.8	151160
138942.2	217679.8	152001
139942.2	217679.8	152002
140942.2	217679.8	152003
141942.2	217679.8	152004
142942.2	217679.8	152005
143942.2	217679.8	152006
144942.2	217679.8	152007
145942.2	217679.8	152008
138942.2	217179.8	152009
139942.2	217179.8	152010
140942.2	217179.8	152011
141942.2	217179.8	152012
142942.2	217179.8	152013
143942.2	217179.8	152014
144942.2	217179.8	152015
145942.2	217179.8	152016
138942.2	216679.8	152017
139942.2	216679.8	152018
140942.2	216679.8	152019
141942.2	216679.8	152020
142942.2	216679.8	152021
143942.2	216679.8	152022
144942.2	216679.8	152023
145942.2	216679.8	152024
138942.2	216179.8	152025
139942.2	216179.8	152026
140942.2	216179.8	152027
141942.2	216179.8	152028
142942.2	216179.8	152029
143942.2	216179.8	152030
144942.2	216179.8	152031
145942.2	216179.8	152032
138942.2	215679.8	152033
139942.2	215679.8	152034
140942.2	215679.8	152035
141942.2	215679.8	152036
142942.2	215679.8	152037
143942.2	215679.8	152038
144942.2	215679.8	152039
145942.2	215679.8	152040
138942.2	215179.8	152041
139942.2	215179.8	152042
140942.2	215179.8	152043
141942.2	215179.8	152044
142942.2	215179.8	152045
143942.2	215179.8	152046
144942.2	215179.8	152047
145942.2	215179.8	152048
138942.2	214679.8	152049
139942.2	214679.8	152050
140942.2	214679.8	152051
141942.2	214679.8	152052
142942.2	214679.8	152053
143942.2	214679.8	152054
144942.2	214679.8	152055
145942.2	214679.8	152056
138942.2	214179.8	152057
139942.2	214179.8	152058
140942.2	214179.8	152059
141942.2	214179.8	152060
142942.2	214179.8	152061
143942.2	214179.8	152062
144942.2	214179.8	152063
145942.2	214179.8	152064
138942.2	213679.8	152065
139942.2	213679.8	152066
140942.2	213679.8	152067
141942.2	213679.8	152068
142942.2	213679.8	152069
143942.2	213679.8	152070
144942.2	213679.8	152071
145942.2	213679.8	152072
138942.2	213179.8	152073
139942.2	213179.8	152074
140942.2	213179.8	152075
141942.2	213179.8	152076
142942.2	213179.8	152077
143942.2	213179.8	152078
144942.2	213179.8	152079
145942.2	213179.8	152080
138942.2	212679.8	152081
139942.2	212679.8	152082
140942.2	212679.8	152083
141942.2	212679.8	152084
142942.2	212679.8	152085
143942.2	212679.8	152086
144942.2	212679.8	152087
145942.2	212679.8	152088
138942.2	212179.8	152089
139942.2	212179.8	152090
140942.2	212179.8	152091
141942.2	212179.8	152092
142942.2	212179.8	152093
143942.2	212179.8	152094
144942.2	212179.8	152095
145942.2	212179.8	152096
138942.2	211679.8	152097
139942.2	211679.8	152098
140942.2	211679.8	152099
141942.2	211679.8	152100
142942.2	211679.8	152101
143942.2	211679.8	152102
144942.2	211679.8	152103
145942.2	211679.8	152104
138942.2	211179.8	152105
139942.2	211179.8	152106
140942.2	211179.8	152107
141942.2	211179.8	152108
142942.2	211179.8	152109
143942.2	211179.8	152110
144942.2	211179.8	152111
145942.2	211179.8	152112
138942.2	210679.8	152113
139942.2	210679.8	152114
140942.2	210679.8	152115
141942.2	210679.8	152116
142942.2	210679.8	152117
143942.2	210679.8	152118
144942.2	210679.8	152119
145942.2	210679.8	152120
138942.2	210179.8	152121
139942.2	210179.8	152122
140942.2	210179.8	152123
141942.2	210179.8	152124
142942.2	210179.8	152125
143942.2	210179.8	152126
144942.2	210179.8	152127
145942.2	210179.8	152128
138942.2	209679.8	152129
139942.2	209679.8	152130
140942.2	209679.8	152131
141942.2	209679.8	152132
142942.2	209679.8	152133
143942.2	209679.8	152134
144942.2	209679.8	152135
145942.2	209679.8	152136
138942.2	209179.8	152137
139942.2	209179.8	152138
140942.2	209179.8	152139
141942.2	209179.8	152140
142942.2	209179.8	152141
143942.2	209179.8	152142
144942.2	209179.8	152143
145942.2	209179.8	152144
138942.2	208679.8	152145
139942.2	208679.8	152146
140942.2	208679.8	152147
141942.2	208679.8	152148
142942.2	208679.8	152149
143942.2	208679.8	152150
144942.2	208679.8	152151
145942.2	208679.8	152152
138942.2	208179.8	152153
139942.2	208179.8	152154
140942.2	208179.8	152155
141942.2	208179.8	152156
142942.2	208179.8	152157
143942.2	208179.8	152158
144942.2	208179.8	152159
145942.2	208179.8	152160
146942.2	217679.8	153001
147942.2	217679.8	153002
148942.2	217679.8	153003
149942.2	217679.8	153004
150942.2	217679.8	153005
151942.2	217679.8	153006
152942.2	217679.8	153007
153942.2	217679.8	153008
146942.2	217179.8	153009
147942.2	217179.8	153010
148942.2	217179.8	153011
149942.2	217179.8	153012
150942.2	217179.8	153013
151942.2	217179.8	153014
152942.2	217179.8	153015
153942.2	217179.8	153016
146942.2	216679.8	153017
147942.2	216679.8	153018
148942.2	216679.8	153019
149942.2	216679.8	153020
150942.2	216679.8	153021
151942.2	216679.8	153022
152942.2	216679.8	153023
153942.2	216679.8	153024
146942.2	216179.8	153025
147942.2	216179.8	153026
148942.2	216179.8	153027
149942.2	216179.8	153028
150942.2	216179.8	153029
151942.2	216179.8	153030
152942.2	216179.8	153031
153942.2	216179.8	153032
146942.2	215679.8	153033
147942.2	215679.8	153034
148942.2	215679.8	153035
149942.2	215679.8	153036
150942.2	215679.8	153037
151942.2	215679.8	153038
152942.2	215679.8	153039
153942.2	215679.8	153040
146942.2	215179.8	153041
147942.2	215179.8	153042
148942.2	215179.8	153043
149942.2	215179.8	153044
150942.2	215179.8	153045
151942.2	215179.8	153046
152942.2	215179.8	153047
153942.2	215179.8	153048
146942.2	214679.8	153049
147942.2	214679.8	153050
148942.2	214679.8	153051
149942.2	214679.8	153052
150942.2	214679.8	153053
151942.2	214679.8	153054
152942.2	214679.8	153055
153942.2	214679.8	153056
146942.2	214179.8	153057
147942.2	214179.8	153058
148942.2	214179.8	153059
149942.2	214179.8	153060
150942.2	214179.8	153061
151942.2	214179.8	153062
152942.2	214179.8	153063
153942.2	214179.8	153064
146942.2	213679.8	153065
147942.2	213679.8	153066
148942.2	213679.8	153067
149942.2	213679.8	153068
150942.2	213679.8	153069
151942.2	213679.8	153070
152942.2	213679.8	153071
153942.2	213679.8	153072
146942.2	213179.8	153073
147942.2	213179.8	153074
148942.2	213179.8	153075
149942.2	213179.8	153076
150942.2	213179.8	153077
151942.2	213179.8	153078
152942.2	213179.8	153079
153942.2	213179.8	153080
146942.2	212679.8	153081
147942.2	212679.8	153082
148942.2	212679.8	153083
149942.2	212679.8	153084
150942.2	212679.8	153085
151942.2	212679.8	153086
152942.2	212679.8	153087
153942.2	212679.8	153088
146942.2	212179.8	153089
147942.2	212179.8	153090
148942.2	212179.8	153091
149942.2	212179.8	153092
150942.2	212179.8	153093
151942.2	212179.8	153094
152942.2	212179.8	153095
153942.2	212179.8	153096
146942.2	211679.8	153097
147942.2	211679.8	153098
148942.2	211679.8	153099
149942.2	211679.8	153100
150942.2	211679.8	153101
151942.2	211679.8	153102
152942.2	211679.8	153103
153942.2	211679.8	153104
146942.2	211179.8	153105
147942.2	211179.8	153106
148942.2	211179.8	153107
149942.2	211179.8	153108
150942.2	211179.8	153109
151942.2	211179.8	153110
152942.2	211179.8	153111
153942.2	211179.8	153112
146942.2	210679.8	153113
147942.2	210679.8	153114
148942.2	210679.8	153115
149942.2	210679.8	153116
150942.2	210679.8	153117
151942.2	210679.8	153118
152942.2	210679.8	153119
153942.2	210679.8	153120
146942.2	210179.8	153121
147942.2	210179.8	153122
148942.2	210179.8	153123
149942.2	210179.8	153124
150942.2	210179.8	153125
151942.2	210179.8	153126
152942.2	210179.8	153127
153942.2	210179.8	153128
146942.2	209679.8	153129
147942.2	209679.8	153130
148942.2	209679.8	153131
149942.2	209679.8	153132
150942.2	209679.8	153133
151942.2	209679.8	153134
152942.2	209679.8	153135
153942.2	209679.8	153136
146942.2	209179.8	153137
147942.2	209179.8	153138
148942.2	209179.8	153139
149942.2	209179.8	153140
150942.2	209179.8	153141
151942.2	209179.8	153142
152942.2	209179.8	153143
153942.2	209179.8	153144
146942.2	208679.8	153145
147942.2	208679.8	153146
148942.2	208679.8	153147
149942.2	208679.8	153148
150942.2	208679.8	153149
151942.2	208679.8	153150
152942.2	208679.8	153151
153942.2	208679.8	153152
146942.2	208179.8	153153
147942.2	208179.8	153154
148942.2	208179.8	153155
149942.2	208179.8	153156
150942.2	208179.8	153157
151942.2	208179.8	153158
152942.2	208179.8	153159
153942.2	208179.8	153160
154942.2	217679.8	154001
155942.2	217679.8	154002
156942.2	217679.8	154003
157942.2	217679.8	154004
158942.2	217679.8	154005
159942.2	217679.8	154006
160942.2	217679.8	154007
161942.2	217679.8	154008
154942.2	217179.8	154009
155942.2	217179.8	154010
156942.2	217179.8	154011
157942.2	217179.8	154012
158942.2	217179.8	154013
159942.2	217179.8	154014
160942.2	217179.8	154015
161942.2	217179.8	154016
154942.2	216679.8	154017
155942.2	216679.8	154018
156942.2	216679.8	154019
157942.2	216679.8	154020
158942.2	216679.8	154021
159942.2	216679.8	154022
160942.2	216679.8	154023
161942.2	216679.8	154024
154942.2	216179.8	154025
155942.2	216179.8	154026
156942.2	216179.8	154027
157942.2	216179.8	154028
158942.2	216179.8	154029
159942.2	216179.8	154030
160942.2	216179.8	154031
161942.2	216179.8	154032
154942.2	215679.8	154033
155942.2	215679.8	154034
156942.2	215679.8	154035
157942.2	215679.8	154036
158942.2	215679.8	154037
159942.2	215679.8	154038
160942.2	215679.8	154039
161942.2	215679.8	154040
154942.2	215179.8	154041
155942.2	215179.8	154042
156942.2	215179.8	154043
157942.2	215179.8	154044
158942.2	215179.8	154045
159942.2	215179.8	154046
160942.2	215179.8	154047
161942.2	215179.8	154048
154942.2	214679.8	154049
155942.2	214679.8	154050
156942.2	214679.8	154051
157942.2	214679.8	154052
158942.2	214679.8	154053
159942.2	214679.8	154054
160942.2	214679.8	154055
161942.2	214679.8	154056
154942.2	214179.8	154057
155942.2	214179.8	154058
156942.2	214179.8	154059
157942.2	214179.8	154060
158942.2	214179.8	154061
159942.2	214179.8	154062
160942.2	214179.8	154063
161942.2	214179.8	154064
154942.2	213679.8	154065
155942.2	213679.8	154066
156942.2	213679.8	154067
157942.2	213679.8	154068
158942.2	213679.8	154069
159942.2	213679.8	154070
160942.2	213679.8	154071
161942.2	213679.8	154072
154942.2	213179.8	154073
155942.2	213179.8	154074
156942.2	213179.8	154075
157942.2	213179.8	154076
158942.2	213179.8	154077
159942.2	213179.8	154078
160942.2	213179.8	154079
161942.2	213179.8	154080
154942.2	212679.8	154081
155942.2	212679.8	154082
156942.2	212679.8	154083
157942.2	212679.8	154084
158942.2	212679.8	154085
159942.2	212679.8	154086
160942.2	212679.8	154087
161942.2	212679.8	154088
154942.2	212179.8	154089
155942.2	212179.8	154090
156942.2	212179.8	154091
157942.2	212179.8	154092
158942.2	212179.8	154093
159942.2	212179.8	154094
160942.2	212179.8	154095
161942.2	212179.8	154096
154942.2	211679.8	154097
155942.2	211679.8	154098
156942.2	211679.8	154099
157942.2	211679.8	154100
158942.2	211679.8	154101
159942.2	211679.8	154102
160942.2	211679.8	154103
161942.2	211679.8	154104
154942.2	211179.8	154105
155942.2	211179.8	154106
156942.2	211179.8	154107
157942.2	211179.8	154108
158942.2	211179.8	154109
159942.2	211179.8	154110
160942.2	211179.8	154111
161942.2	211179.8	154112
154942.2	210679.8	154113
155942.2	210679.8	154114
156942.2	210679.8	154115
157942.2	210679.8	154116
158942.2	210679.8	154117
159942.2	210679.8	154118
160942.2	210679.8	154119
161942.2	210679.8	154120
154942.2	210179.8	154121
155942.2	210179.8	154122
156942.2	210179.8	154123
157942.2	210179.8	154124
158942.2	210179.8	154125
159942.2	210179.8	154126
160942.2	210179.8	154127
161942.2	210179.8	154128
154942.2	209679.8	154129
155942.2	209679.8	154130
156942.2	209679.8	154131
157942.2	209679.8	154132
158942.2	209679.8	154133
159942.2	209679.8	154134
160942.2	209679.8	154135
161942.2	209679.8	154136
154942.2	209179.8	154137
155942.2	209179.8	154138
156942.2	209179.8	154139
157942.2	209179.8	154140
158942.2	209179.8	154141
159942.2	209179.8	154142
160942.2	209179.8	154143
161942.2	209179.8	154144
154942.2	208679.8	154145
155942.2	208679.8	154146
156942.2	208679.8	154147
157942.2	208679.8	154148
158942.2	208679.8	154149
159942.2	208679.8	154150
160942.2	208679.8	154151
161942.2	208679.8	154152
154942.2	208179.8	154153
155942.2	208179.8	154154
156942.2	208179.8	154155
157942.2	208179.8	154156
158942.2	208179.8	154157
159942.2	208179.8	154158
160942.2	208179.8	154159
161942.2	208179.8	154160
130942.2	207679.8	155001
131942.2	207679.8	155002
132942.2	207679.8	155003
133942.2	207679.8	155004
134942.2	207679.8	155005
135942.2	207679.8	155006
136942.2	207679.8	155007
137942.2	207679.8	155008
130942.2	207179.8	155009
131942.2	207179.8	155010
132942.2	207179.8	155011
133942.2	207179.8	155012
134942.2	207179.8	155013
135942.2	207179.8	155014
136942.2	207179.8	155015
137942.2	207179.8	155016
130942.2	206679.8	155017
131942.2	206679.8	155018
132942.2	206679.8	155019
133942.2	206679.8	155020
134942.2	206679.8	155021
135942.2	206679.8	155022
136942.2	206679.8	155023
137942.2	206679.8	155024
130942.2	206179.8	155025
131942.2	206179.8	155026
132942.2	206179.8	155027
133942.2	206179.8	155028
134942.2	206179.8	155029
135942.2	206179.8	155030
136942.2	206179.8	155031
137942.2	206179.8	155032
130942.2	205679.8	155033
131942.2	205679.8	155034
132942.2	205679.8	155035
133942.2	205679.8	155036
134942.2	205679.8	155037
135942.2	205679.8	155038
136942.2	205679.8	155039
137942.2	205679.8	155040
130942.2	205179.8	155041
131942.2	205179.8	155042
132942.2	205179.8	155043
133942.2	205179.8	155044
134942.2	205179.8	155045
135942.2	205179.8	155046
136942.2	205179.8	155047
137942.2	205179.8	155048
130942.2	204679.8	155049
131942.2	204679.8	155050
132942.2	204679.8	155051
133942.2	204679.8	155052
134942.2	204679.8	155053
135942.2	204679.8	155054
136942.2	204679.8	155055
137942.2	204679.8	155056
130942.2	204179.8	155057
131942.2	204179.8	155058
132942.2	204179.8	155059
133942.2	204179.8	155060
134942.2	204179.8	155061
135942.2	204179.8	155062
136942.2	204179.8	155063
137942.2	204179.8	155064
130942.2	203679.8	155065
131942.2	203679.8	155066
132942.2	203679.8	155067
133942.2	203679.8	155068
134942.2	203679.8	155069
135942.2	203679.8	155070
136942.2	203679.8	155071
137942.2	203679.8	155072
130942.2	203179.8	155073
131942.2	203179.8	155074
132942.2	203179.8	155075
133942.2	203179.8	155076
134942.2	203179.8	155077
135942.2	203179.8	155078
136942.2	203179.8	155079
137942.2	203179.8	155080
130942.2	202679.8	155081
131942.2	202679.8	155082
132942.2	202679.8	155083
133942.2	202679.8	155084
134942.2	202679.8	155085
135942.2	202679.8	155086
136942.2	202679.8	155087
137942.2	202679.8	155088
130942.2	202179.8	155089
131942.2	202179.8	155090
132942.2	202179.8	155091
133942.2	202179.8	155092
134942.2	202179.8	155093
135942.2	202179.8	155094
136942.2	202179.8	155095
137942.2	202179.8	155096
130942.2	201679.8	155097
131942.2	201679.8	155098
132942.2	201679.8	155099
133942.2	201679.8	155100
134942.2	201679.8	155101
135942.2	201679.8	155102
136942.2	201679.8	155103
137942.2	201679.8	155104
130942.2	201179.8	155105
131942.2	201179.8	155106
132942.2	201179.8	155107
133942.2	201179.8	155108
134942.2	201179.8	155109
135942.2	201179.8	155110
136942.2	201179.8	155111
